timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
172196069,172195314,0.3627708,0.33221912,0.12605536,0.20075607,0.24880981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.095012665,0.0,0.0,nan,0.0,0.0,0.14737606,-0.038672835,0.015132576,-0.004815668,0.0,0.0,0.0,0.0,0.0
172697271,172695215,0.37549317,0.27085006,0.0470036,0.13837814,0.24057007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02168274,0.0,0.0,nan,0.0,0.0,0.14737606,-0.006105557,0.03633009,-0.018349051,0.0,0.0,0.0,0.0,0.0
173195992,173195236,0.351889,0.24755543,0.27391925,0.14476776,0.23020935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08728027,0.0,0.0,nan,0.0,0.0,0.14737606,-0.02164118,0.009515703,-0.01583919,0.0,0.0,0.0,0.0,0.0
173696015,173695253,0.45968604,0.2742976,0.066128924,0.22446442,0.2659607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050697327,0.0,0.0,nan,0.0,0.0,0.14737606,-0.010518432,0.019258644,0.011023223,0.0,0.0,0.0,0.0,0.0
174204170,174203410,0.32013696,0.11459157,0.020815194,0.23418427,0.21240234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16979599,0.0,0.0,nan,0.0,0.0,0.14737606,0.019076556,-0.00031846017,0.0031760633,0.0,0.0,0.0,0.0,0.0
174701153,174699035,0.25198215,0.022860289,0.075241625,0.27894974,0.18981934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13716125,0.0,0.0,nan,0.0,0.0,0.14737606,0.037254155,0.006151587,0.025214612,0.0,0.0,0.0,0.0,0.0
175197348,175195307,0.23995882,0.081667244,0.10468577,0.26483536,0.13838196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09931564,0.0,0.0,nan,0.0,0.0,0.14737606,0.03964947,0.0063794106,-0.011654943,0.0,0.0,0.0,0.0,0.0
175699825,175699019,0.30658627,0.22738624,0.051570322,0.2580185,0.15119934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016830444,0.0,0.0,nan,0.0,0.0,0.14737606,0.033829816,-0.0274681,-0.000685364,0.0,0.0,0.0,0.0,0.0
176197263,176195121,0.24521708,0.26256227,0.011228694,0.19795227,0.112838745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1530037,0.0,0.0,nan,0.0,0.0,0.14737606,0.056039326,-0.02698189,0.008406967,0.0,0.0,0.0,0.0,0.0
176697427,176695298,0.031885386,0.012571096,0.099510744,0.13908005,0.06695557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21957016,0.0,0.0,nan,0.0,0.0,0.14737606,0.030811593,-0.0070489943,0.0071118474,0.0,0.0,0.0,0.0,0.0
177200266,177199415,-0.16429162,-0.027103186,0.16203617,0.1047554,0.037139893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032714844,0.0,0.0,nan,0.0,0.0,0.14737606,0.04145304,-0.025914073,-0.01086235,0.0,0.0,0.0,0.0,0.0
