timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
33894024,-0.112897485,0.08957974,0.0007803263,0.0,0.0,-0.0
33898399,-0.1153525,0.08941903,0.00089175405,0.0,0.0,-0.0
33914035,-0.11136561,0.08848973,0.00034137155,0.0,0.0,-0.0
33937386,-0.1186325,0.09395645,-0.00072289805,0.0,0.0,-0.0
33958317,-0.11988921,0.08784117,-0.0011123528,0.0,0.0,-0.0
33973636,-0.11258396,0.093492076,-0.0007414383,0.0,0.0,-0.0
33994124,-0.11281581,0.0912222,-0.00024124766,0.0,0.0,-0.0
34017909,-0.11092365,0.08966518,-0.00029745328,0.0,0.0,-0.0
34038403,-0.11244371,0.0930777,0.0010511345,0.0,0.0,-0.0
34054229,-0.116758056,0.09876514,-0.0007451617,0.0,0.0,-0.0
34077958,-0.11586404,0.099598624,-0.000723737,0.0,0.0,-0.0
34097364,-0.1163472,0.09569146,-0.00041928465,0.0,0.0,-0.0
34113871,-0.119718894,0.09479306,0.00078846596,0.0,0.0,-0.0
34137348,-0.119771704,0.1005189,-0.00030009274,0.0,0.0,-0.0
34158265,-0.12029351,0.10252899,-0.0006718248,0.0,0.0,-0.0
34178117,-0.113273434,0.1105743,-0.0003614645,0.0,0.0,-0.0
34194342,-0.11658144,0.11201016,0.0003461615,0.0,0.0,-0.0
34217901,-0.11723794,0.10914697,-0.0003407176,0.0,0.0,-0.0
34238317,-0.10930958,0.10768866,-0.0015485456,0.0,0.0,-0.0
34254407,-0.10425784,0.11522656,2.7946875e-05,0.0,0.0,-0.0
34275624,-0.102968775,0.11326663,-0.0008750451,0.0,0.0,-0.0
34297894,-0.10450075,0.106189564,-0.00047874375,0.0,0.0,-0.0
34317521,-0.101204686,0.10042749,-0.0004044029,0.0,0.0,-0.0
34334159,-0.105858095,0.09607526,8.467625e-05,0.0,0.0,-0.0
34357371,-0.110527396,0.09839544,-0.0013188971,0.0,0.0,-0.0
34377481,-0.11214714,0.100287214,0.00064743875,0.0,0.0,-0.0
34394129,-0.11272026,0.09914967,-0.000835461,0.0,0.0,-0.0
34414317,-0.112447895,0.10341314,-0.0014484036,0.0,0.0,-0.0
34437924,-0.10942267,0.10319798,-0.0003798187,0.0,0.0,-0.0
34457889,-0.10076113,0.10130469,-0.0014048707,0.0,0.0,-0.0
34474112,-0.104232945,0.096728034,-0.00079737784,0.0,0.0,-0.0
34497432,-0.10041672,0.09275094,-0.0024642653,0.0,0.0,-0.0
34518249,-0.10142419,0.09382096,-0.0010476985,0.0,0.0,-0.0
34533647,-0.10582826,0.09944676,-0.00024716568,0.0,0.0,-0.0
34557587,-0.10502045,0.09934212,0.000117464464,0.0,0.0,-0.0
34578161,-0.106058896,0.10253751,8.269387e-05,0.0,0.0,-0.0
34597943,-0.11185224,0.10730495,0.00042686035,0.0,0.0,-0.0
34613679,-0.115554005,0.106954195,-0.0015768254,0.0,0.0,-0.0
34638280,-0.11632047,0.10549135,-0.0007556782,0.0,0.0,-0.0
34658014,-0.11698182,0.10477863,-0.0007537352,0.0,0.0,-0.0
34674142,-0.11535232,0.1080623,0.0004926137,0.0,0.0,-0.0
34694271,-0.11118983,0.110660136,-0.00035364693,0.0,0.0,-0.0
34717820,-0.12044926,0.11632564,-5.5599194e-05,0.0,0.0,-0.0
34738535,-0.124837324,0.12756495,-0.0007212087,0.0,0.0,-0.0
34754288,-0.11678145,0.12341769,-0.00096932496,0.0,0.0,-0.0
34777663,-0.10927299,0.12305523,-0.000308194,0.0,0.0,-0.0
34793821,-0.10905281,0.12432498,-0.00050819304,0.0,0.0,-0.0
34813555,-0.103490755,0.12495327,3.76089e-05,0.0,0.0,-0.0
34834006,-0.101934604,0.118163034,0.0002434223,0.0,0.0,-0.0
34858038,-0.0991934,0.121365875,-0.0009021177,0.0,0.0,-0.0
34878140,-0.098827995,0.11735779,0.00018353485,0.0,0.0,-0.0
34895041,-0.097143345,0.114348315,-0.00027820407,0.0,0.0,-0.0
34917860,-0.09773053,0.11275008,-0.00046588725,0.0,0.0,-0.0
34938047,-0.10215922,0.10912967,0.00013727308,0.0,0.0,-0.0
34954099,-0.09999282,0.10674409,0.0001570128,0.0,0.0,-0.0
34974705,-0.09272694,0.10702904,-0.00061186944,0.0,0.0,-0.0
34997338,-0.09660765,0.10904213,-0.00035740016,0.0,0.0,-0.0
35017848,-0.095626935,0.11788538,-0.000422408,0.0,0.0,-0.0
35033602,-0.096892335,0.11245072,-0.00033259153,0.0,0.0,-0.0
35057997,-0.09690412,0.113321796,-0.00015648633,0.0,0.0,-0.0
35078010,-0.09335397,0.11372708,-0.00045783893,0.0,0.0,-0.0
35094067,-0.08604291,0.11607625,-6.221672e-07,0.0,0.0,-0.0
35114075,-0.08848843,0.11124746,7.743816e-05,0.0,0.0,-0.0
35138277,-0.08004604,0.11174518,-0.0005780941,0.0,0.0,-0.0
35158393,-0.07806618,0.11223066,0.0001061009,0.0,0.0,-0.0
35174316,-0.081251025,0.11630091,-0.00070886477,0.0,0.0,-0.0
35198157,-0.08033721,0.11968841,-0.0001492853,0.0,0.0,-0.0
35218396,-0.08597172,0.12307003,-0.001140765,0.0,0.0,-0.0
35234292,-0.085688874,0.118388355,-0.00041269063,0.0,0.0,-0.0
35254551,-0.081941776,0.11943905,0.0017725156,0.0,0.0,-0.0
35278059,-0.08571667,0.11648384,-0.00021003337,0.0,0.0,-0.0
35298171,-0.084883615,0.117765315,6.326922e-05,0.0,0.0,-0.0
35314343,-0.084702395,0.11300932,0.0004587238,0.0,0.0,-0.0
35337999,-0.08645468,0.115280785,-0.000117476826,0.0,0.0,-0.0
35357951,-0.08915164,0.11388263,-0.0002108302,0.0,0.0,-0.0
35373667,-0.08700704,0.11611531,-0.00040953245,0.0,0.0,-0.0
35394350,-0.08365769,0.11820011,0.00035236168,0.0,0.0,-0.0
35417980,-0.07971938,0.11678233,-0.001022056,0.0,0.0,-0.0
35437924,-0.076526545,0.120313965,-0.0010872695,0.0,0.0,-0.0
35453859,-0.07394926,0.1204054,-0.00020363202,0.0,0.0,-0.0
35477955,-0.07116365,0.12099204,-0.00023125471,0.0,0.0,-0.0
35497905,-0.06534808,0.11670767,-0.0006161541,0.0,0.0,-0.0
35514067,-0.065742254,0.11636032,-0.00052005594,0.0,0.0,-0.0
35537842,-0.06649607,0.117809236,-0.0018496058,0.0,0.0,-0.0
35557779,-0.06871073,0.118565604,0.00016145111,0.0,0.0,-0.0
35577603,-0.06819681,0.12213475,-0.00046296138,0.0,0.0,-0.0
35593519,-0.06914113,0.12242124,4.7672955e-05,0.0,0.0,-0.0
35617894,-0.06112947,0.120666474,-0.00091916625,0.0,0.0,-0.0
35637818,-0.058044586,0.11699512,-0.001113188,0.0,0.0,-0.0
35653875,-0.05862593,0.115701824,-0.00030847825,0.0,0.0,-0.0
35673537,-0.05636379,0.11241485,-0.00022886545,0.0,0.0,-0.0
35698010,-0.045835853,0.11174333,-4.4956898e-05,0.0,0.0,-0.0
35717355,-0.039568752,0.11148995,-0.0006250724,0.0,0.0,-0.0
35734381,-0.038557675,0.11091394,-0.0007786069,0.0,0.0,-0.0
35758361,-0.03843231,0.11334867,-0.00040470954,0.0,0.0,-0.0
35778176,-0.043003965,0.10998855,3.124175e-05,0.0,0.0,-0.0
35794222,-0.0528513,0.110671416,-0.00037319903,0.0,0.0,-0.0
35814314,-0.05088943,0.11105564,-0.00012249155,0.0,0.0,-0.0
35838324,-0.051450964,0.109526746,-6.399742e-05,0.0,0.0,-0.0
35857948,-0.055740386,0.10971081,-0.00064712315,0.0,0.0,-0.0
35873618,-0.054082148,0.1059035,5.8014757e-05,0.0,0.0,-0.0
35897450,-0.05293945,0.09825038,0.00022065736,0.0,0.0,-0.0
35918572,-0.048068754,0.09144264,-0.00017843248,0.0,0.0,-0.0
35934177,-0.046258733,0.08926322,7.4904514e-05,0.0,0.0,-0.0
35957638,-0.04979138,0.09078312,0.00036632898,0.0,0.0,-0.0
35977875,-0.0564685,0.086224824,-0.0002898274,0.0,0.0,-0.0
35997908,-0.050107274,0.08199438,0.0006702237,0.0,0.0,-0.0
36014331,-0.0497042,0.07924766,-1.5765898e-05,0.0,0.0,-0.0
36038202,-0.042753607,0.07244521,0.0004535549,0.0,0.0,-0.0
36057710,-0.03982056,0.07516021,0.00043500692,0.0,0.0,-0.0
36073974,-0.03456066,0.07919608,0.0001198953,0.0,0.0,-0.0
36093547,-0.030183364,0.0760065,0.00011755102,0.0,0.0,-0.0
36118095,-0.036437795,0.068635486,-0.0004603716,0.0,0.0,-0.0
36138271,-0.03705908,0.067414045,0.00027597422,0.0,0.0,-0.0
36154236,-0.041856356,0.060878836,-0.00068698573,0.0,0.0,-0.0
36177731,-0.03823377,0.058860518,0.00035636162,0.0,0.0,-0.0
36198074,-0.04255409,0.058059912,0.00018183207,0.0,0.0,-0.0
36211192,-0.041880473,0.06044983,-0.00082728185,0.0,0.0,-0.0
36234351,-0.04152723,0.055463646,0.00014447016,0.0,0.0,-0.0
36258197,-0.043276295,0.05224349,-0.00037323797,0.0,0.0,-0.0
36278434,-0.05090362,0.04384168,0.000252686,0.0,0.0,-0.0
36294010,-0.0526362,0.038904313,-0.00081270386,0.0,0.0,-0.0
36317402,-0.054138064,0.033342067,-0.0008667036,0.0,0.0,-0.0
36338043,-0.048467927,0.02897004,-0.0010719771,0.0,0.0,-0.0
36354204,-0.049057607,0.026895996,0.00044752943,0.0,0.0,-0.0
36374296,-0.048850432,0.034212086,-0.001086277,0.0,0.0,-0.0
36398076,-0.046914317,0.031037483,-0.00049882615,0.0,0.0,-0.0
36418207,-0.046567827,0.025687715,-0.0005292632,0.0,0.0,-0.0
36434335,-0.051825065,0.026636958,-0.00064498954,0.0,0.0,-0.0
36458344,-0.053020984,0.019094793,0.00046488253,0.0,0.0,-0.0
36477827,-0.04691388,0.01936933,-0.00041447068,0.0,0.0,-0.0
36494067,-0.04802629,0.021158926,-0.001177188,0.0,0.0,-0.0
36513646,-0.042490225,0.020264814,-0.00012174232,0.0,0.0,-0.0
36537877,-0.04674937,0.022256382,-0.00058069226,0.0,0.0,-0.0
36557909,-0.046327095,0.019005183,-0.0008254026,0.0,0.0,-0.0
36573815,-0.050679233,0.015720071,-5.6210563e-05,0.0,0.0,-0.0
36598005,-0.05778807,0.010063735,-0.000112390924,0.0,0.0,-0.0
36617688,-0.05783639,0.0054832743,0.0001943372,0.0,0.0,-0.0
36634411,-0.061406057,0.0035461169,-1.5969495e-06,0.0,0.0,-0.0
36653608,-0.05785279,0.0033195093,0.00022427524,0.0,0.0,-0.0
36677922,-0.06075349,0.006055277,0.00021780793,0.0,0.0,-0.0
36697783,-0.060192432,0.015245351,-0.00015608728,0.0,0.0,-0.0
36714076,-0.06609329,0.0125576835,0.00024785477,0.0,0.0,-0.0
36737470,-0.064365245,0.010594323,-0.00058445043,0.0,0.0,-0.0
36758219,-0.069796406,0.009025884,-7.800045e-05,0.0,0.0,-0.0
36774385,-0.069684595,0.011813007,-0.0001085744,0.0,0.0,-0.0
36797426,-0.06314832,0.011125858,0.00048341954,0.0,0.0,-0.0
36818071,-0.06577644,0.012782032,0.00029405364,0.0,0.0,-0.0
36838219,-0.06999944,0.0151454285,-0.000637036,0.0,0.0,-0.0
36854223,-0.07521085,0.01969602,-0.00042878673,0.0,0.0,-0.0
36877979,-0.0807262,0.017091228,-0.0007517742,0.0,0.0,-0.0
36897579,-0.07844443,0.01384157,0.00028637398,0.0,0.0,-0.0
36913742,-0.07764363,0.01203249,0.0006131959,0.0,0.0,-0.0
36934530,-0.08372017,0.01162741,-0.00066620193,0.0,0.0,-0.0
36958227,-0.08062557,0.007515769,0.00054170773,0.0,0.0,-0.0
36979225,-0.08389313,0.00017095252,-0.00011437575,0.0,0.0,-0.0
36993796,-0.08805945,0.0016247547,0.00022592685,0.0,0.0,-0.0
37017986,-0.08311361,0.0011752072,4.18746e-05,0.0,0.0,-0.0
37038064,-0.08026883,0.0029810134,0.00028897976,0.0,0.0,-0.0
37054078,-0.078837425,-0.0006729066,6.567916e-05,0.0,0.0,-0.0
37074495,-0.077483915,-0.0022768541,-0.00041306906,0.0,0.0,-0.0
37098289,-0.07922729,-0.0013061839,0.0010747385,0.0,0.0,-0.0
37117990,-0.08204495,-0.0033995842,-0.00013241146,0.0,0.0,-0.0
37134969,-0.08702733,-0.01365822,-0.00010226965,0.0,0.0,-0.0
37158367,-0.08527121,-0.01356292,0.0006116216,0.0,0.0,-0.0
37178099,-0.083057106,-0.009456499,0.0007045694,0.0,0.0,-0.0
37193641,-0.08582386,-0.010413282,-0.0007137729,0.0,0.0,-0.0
37213725,-0.08475304,-0.014910378,0.001132231,0.0,0.0,-0.0
37238015,-0.082832396,-0.01596562,0.0008495915,0.0,0.0,-0.0
37258448,-0.08601078,-0.021557651,0.00030992323,0.0,0.0,-0.0
37274946,-0.08133914,-0.024948971,-0.00032789557,0.0,0.0,-0.0
37297987,-0.078786366,-0.024025094,3.3508517e-05,0.0,0.0,-0.0
37317905,-0.07848998,-0.018899519,0.00055579876,0.0,0.0,-0.0
37334258,-0.081112936,-0.017188236,0.00067334855,0.0,0.0,-0.0
37354768,-0.087828584,-0.016819341,-0.0005489729,0.0,0.0,-0.0
37378111,-0.082172304,-0.01961681,0.000392504,0.0,0.0,-0.0
37398171,-0.08255615,-0.019584013,0.0005999609,0.0,0.0,-0.0
37413700,-0.07674601,-0.02122737,0.00018715247,0.0,0.0,-0.0
37434452,-0.076114595,-0.024405519,0.0006793238,0.0,0.0,-0.0
37458250,-0.08477369,-0.024748527,6.75884e-05,0.0,0.0,-0.0
37474774,-0.088563584,-0.025063116,0.00084736384,0.0,0.0,-0.0
37494290,-0.09048277,-0.027165791,0.000927991,0.0,0.0,-0.0
37518253,-0.08757459,-0.02286852,-0.00073418196,0.0,0.0,-0.0
37538278,-0.08782713,-0.014356044,0.00046337277,0.0,0.0,-0.0
37554372,-0.0904676,-0.011730023,-0.0006497674,0.0,0.0,-0.0
37578120,-0.08513051,-0.010216348,-0.0007131885,0.0,0.0,-0.0
37597594,-0.08977468,-0.009050392,0.00019850425,0.0,0.0,-0.0
37614378,-0.090932086,-0.013225654,-0.00092837156,0.0,0.0,-0.0
37634535,-0.096151635,-0.014052587,-0.000425792,0.0,0.0,-0.0
37658286,-0.09834159,-0.014576022,-0.00036569458,0.0,0.0,-0.0
37677912,-0.09353968,-0.018003974,0.00044598096,0.0,0.0,-0.0
37693571,-0.091851644,-0.013492662,0.00047689845,0.0,0.0,-0.0
37718040,-0.09817547,-0.013822737,0.0011944615,0.0,0.0,-0.0
37738505,-0.09799782,-0.012857358,-0.00043808258,0.0,0.0,-0.0
37754851,-0.096451126,-0.013307127,-0.00038855136,0.0,0.0,-0.0
37773971,-0.09279021,-0.012668457,-7.8285404e-05,0.0,0.0,-0.001
37797733,-0.09199244,-0.005660519,0.0015342208,0.0,0.0,-0.001
37818252,-0.08764677,-0.00497366,0.0006645286,0.0,0.0,-0.001
37834427,-0.0883168,0.0003403696,0.00056988146,0.0,0.0,-0.001
37857623,-0.087510474,0.0032386337,-0.0002680552,0.0,0.0,-0.001
37877809,-0.0864725,0.0019787112,-0.00022956199,0.0,0.0,-0.001
37893784,-0.08828662,0.0025944426,0.0006230896,0.0,0.0,-0.001
37914484,-0.08185185,0.004421226,5.3711854e-05,0.0,0.0,-0.001
37938040,-0.076535664,-0.0016078356,0.0025348146,0.0,0.0,-0.001
37957519,-0.08164305,0.0077738436,0.0010743552,0.0,0.0,-0.001
37974668,-0.07761621,0.010277025,2.1867612e-05,0.0,0.0,-0.001
37998267,-0.072200075,0.018269502,0.00032382197,0.0,0.0,-0.001
38018040,-0.07781188,0.015844278,0.00063645537,0.0,0.0,-0.001
38034413,-0.079429455,0.013177017,-0.0014575311,0.0,0.0,-0.001
38053962,-0.08035066,0.01881342,0.00039799724,0.0,0.0,-0.001
38077940,-0.07558075,0.022226447,-0.0005713924,0.0,0.0,-0.001
38098168,-0.08132796,0.022860453,0.00057244883,0.0,0.0,-0.001
38114284,-0.07987915,0.02332488,0.00021210892,0.0,0.0,-0.001
38134433,-0.08036004,0.024165956,-0.0014878076,0.0,0.0,-0.001
38158313,-0.07814834,0.024972862,0.0002292287,0.0,0.0,-0.001
38174259,-0.07118914,0.032504026,-0.0011514323,0.0,0.0,-0.001
38194010,-0.06801591,0.034129627,0.0007875085,0.0,0.0,-0.001
38217670,-0.07580347,0.039424725,-0.0016899598,0.0,0.0,-0.001
38238209,-0.07221518,0.031385526,0.00021038731,0.0,0.0,-0.001
38254316,-0.07368986,0.031640705,-0.0016293831,0.0,0.0,-0.001
38277807,-0.07925505,0.035060108,-0.0010707411,0.0,0.0,-0.001
38297593,-0.081586674,0.036850374,-0.0013534607,0.0,0.0,-0.001
38313719,-0.08499037,0.03925994,-0.0009102223,0.0,0.0,-0.001
38337671,-0.07989706,0.040601224,-0.00022656897,0.0,0.0,-0.001
38358387,-0.07451227,0.039830532,4.1219635e-05,0.0,0.0,-0.001
38378029,-0.075091064,0.039724533,-0.00044744168,0.0,0.0,-0.001
38394410,-0.07078441,0.035798054,-0.0025862972,0.0,0.0,-0.001
38418138,-0.067513645,0.030356048,0.00011167815,0.0,0.0,-0.001
38437673,-0.072416715,0.037931632,-0.0006385008,0.0,0.0,-0.001
38453761,-0.078926004,0.042961188,0.00024981648,0.0,0.0,-0.001
38473929,-0.07829581,0.039605264,-0.0014383129,0.0,0.0,-0.001
38498110,-0.075619206,0.040205896,0.0015641358,0.0,0.0,-0.001
38518030,-0.07157276,0.03966908,-0.00015353067,0.0,0.0,-0.001
38534268,-0.07130551,0.041354593,0.0009911538,0.0,0.0,-0.001
38557517,-0.06649636,0.041442305,-9.840644e-05,0.0,0.0,-0.001
38577712,-0.067319125,0.034365635,-0.00041876547,0.0,0.0,-0.001
38593674,-0.067413874,0.03608538,-0.00055452774,0.0,0.0,-0.001
38614612,-0.06801869,0.03430671,-0.00013701654,0.0,0.0,-0.001
38638445,-0.0591339,0.039915778,0.00011006927,0.0,0.0,-0.001
38658308,-0.05565296,0.0405391,0.00045274867,0.0,0.0,-0.001
38674455,-0.054643717,0.04466339,0.0007633072,0.0,0.0,-0.001
38697483,-0.044600885,0.034063008,0.00044192842,0.0,0.0,-0.001
38718108,-0.03665294,0.030786399,0.00055306096,0.0,0.0,-0.001
38733668,-0.030150758,0.031482395,0.0008278883,0.0,0.0,-0.001
38754127,-0.031654805,0.029761031,0.00022701337,0.0,0.0,-0.001
38777892,-0.030223709,0.024499057,-8.5275184e-05,0.0,0.0,-0.001
38798019,-0.027238434,0.024895823,-0.00039274822,0.0,0.0,-0.001
38814254,-0.033702258,0.024516748,-0.0014251685,0.0,0.0,-0.001
38833888,-0.034905087,0.025981937,-0.0013582684,0.0,0.0,-0.001
38857943,-0.03570997,0.023918504,0.00060303847,0.0,0.0,-0.001
38874557,-0.036930356,0.031263866,0.0012567815,0.0,0.0,-0.001
38893976,-0.03496742,0.029264718,-0.0015166859,0.0,0.0,-0.001
38918183,-0.0404157,0.03451667,0.0010719686,0.0,0.0,-0.001
38938128,-0.04143543,0.033803586,-0.00010147417,0.0,0.0,-0.001
38954291,-0.044462502,0.029016245,-0.0002831372,0.0,0.0,-0.001
38978061,-0.045126118,0.022404648,0.0001002848,0.0,0.0,-0.001
