timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
28694029,28693368,0,nan,nan,0.015136573,-0.036532313,-0.13617519,0.0,0.0,0.0,0.039994568,-0.07578072,0.16345194,0.052203715,-0.0002206875,-0.00063521357,0.0,0.07120143,-0.23888089,0.120279685,-0.03626903,-0.031950478,nan,0.1,0.56510687,0.7431495,1.3778852,0.516196,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
28794193,28793533,0,nan,nan,0.016895445,-0.03715738,-0.12772843,0.0,0.0,0.0,0.043732937,-0.074980564,0.17368291,0.06613308,-0.0002206875,-0.00063521357,0.0,0.070080794,0.09759711,0.32824802,-0.032506317,-0.031950478,nan,0.1,0.6807869,0.7361059,1.572652,0.52194154,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
28894088,28893419,0,nan,nan,0.018151868,-0.03612425,-0.116323985,0.0,0.0,0.0,0.045772098,-0.06387717,0.18019463,0.07790329,-0.0002206875,-0.00063521357,0.0,0.13475522,0.15601566,0.1306383,-0.033788014,-0.031950478,nan,0.1,0.5713908,0.73183805,1.4414858,0.52740127,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
29003626,29002964,0,nan,nan,0.019357087,-0.03357691,-0.10659035,0.0,0.0,0.0,0.045052554,-0.051099733,0.17535232,0.076028764,-0.0002206875,-0.00063521357,0.0,0.008387238,-0.18062718,0.086938225,-0.031843755,-0.031950478,nan,0.1,0.7092018,0.732999,1.6544526,0.53373945,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
29102109,29101466,0,nan,nan,0.020296572,-0.029510228,-0.09527409,0.0,0.0,0.0,0.053502467,-0.039059393,0.1742265,0.07832591,-0.0002206875,-0.00063521357,0.0,0.37345105,0.0504764,0.02980153,-0.03022282,-0.031950478,nan,0.1,0.59180903,0.7329611,1.4616028,0.5382214,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
29201935,29201270,0,nan,nan,0.021770237,-0.025045345,-0.08536169,0.0,0.0,0.0,0.05431342,-0.030956885,0.18540694,0.09191192,-0.0002206875,-0.00063521357,0.0,-0.0060787885,-0.2361236,-0.09302712,-0.032071397,-0.031950478,nan,0.1,0.72219825,0.73453236,1.6624534,0.54228467,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
29298037,29297381,0,nan,nan,0.02200857,-0.019918198,-0.07463353,0.0,0.0,0.0,0.051409315,-0.023718938,0.1947446,0.103888504,-0.0002206875,-0.00063521357,0.0,-0.020292059,0.19721001,0.39959002,-0.030257437,-0.031950478,nan,0.1,0.58984464,0.73707074,1.4174179,0.5455517,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
29394197,29393538,0,nan,nan,0.022771096,-0.014741463,-0.06314875,0.0,0.0,0.0,0.05836817,-0.00986661,0.20390658,0.11517421,-0.0002206875,-0.00063521357,0.0,0.18306503,-0.033419408,-0.04204482,-0.030067397,-0.031950478,nan,0.1,0.71700495,0.74044424,1.5955043,0.5481731,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
29494148,29493479,0,nan,nan,0.023296475,-0.009481495,-0.047958847,0.0,0.0,0.0,0.05228282,0.00089692225,0.22184399,0.13641115,-0.0002206875,-0.00063521357,0.0,0.07544138,-0.12681252,0.39493418,-0.030798573,-0.031950478,nan,0.1,0.57871103,0.74437237,1.3373082,0.55006474,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
29594358,29593695,0,nan,nan,0.02334069,-0.0039617857,-0.03337508,0.0,0.0,0.0,0.050826363,0.008424213,0.22688052,0.14254767,-0.0002206875,-0.00063521357,0.0,0.098859094,0.04997619,0.21671799,-0.032144103,-0.031950478,nan,0.1,0.69875586,0.7486408,1.5004288,0.5512669,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
29690030,29689389,0,nan,nan,0.024664866,-0.0005992957,-0.020269688,0.0,0.0,0.0,0.056648973,0.0040089856,0.24118505,0.15393895,-0.0002206875,-0.00063521357,0.0,0.10426791,0.035077516,0.22234778,-0.027868133,-0.031950478,nan,0.1,0.5443782,0.75875527,1.2319678,0.5543544,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
29802037,29801394,0,nan,nan,0.025252577,0.0025524886,-0.010557739,0.0,0.0,0.0,0.05668715,-0.0002809579,0.23289765,0.13869213,-0.0002206875,-0.00063521357,0.0,0.11658465,0.2259415,0.009973767,-0.030905752,-0.031950478,nan,0.1,0.6542775,0.76320785,1.4120347,0.5544696,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
29899891,29899104,0,nan,nan,0.02376081,0.005249607,-0.0152023835,0.0,0.0,0.0,0.052678313,0.0066514653,0.22686355,0.11997663,-0.0002206875,-0.00063521357,0.0,0.22229914,0.02242293,-0.12879843,-0.029727686,-0.031950478,nan,0.1,0.5581307,0.7722452,1.2623031,0.5557047,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
29990946,29990312,0,nan,nan,0.024442986,0.006080828,-0.010897316,0.0,0.0,0.0,0.050866432,-0.0035350814,0.22204502,0.10861325,-0.0002206875,-0.00063521357,0.0,-0.13028203,-0.22433287,0.012601249,-0.02978424,-0.031950478,nan,0.1,0.6233385,0.7788011,1.3311362,0.5567706,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
30100780,30100140,0,nan,nan,0.024352007,0.0056040506,-0.006553361,0.0,0.0,0.0,0.0460432,-0.011423766,0.22436425,0.10303772,-0.0002206875,-0.00063521357,0.0,-0.012952078,-0.18105364,-0.13291629,-0.02991859,-0.031950478,nan,0.1,0.5181658,0.7745253,1.1584231,0.5525001,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
30194851,30194144,0,nan,nan,0.024503129,0.004114083,0.0021825554,0.0,0.0,0.0,0.039117884,-0.012210588,0.23994242,0.1144793,-0.0002206875,-0.00063521357,0.0,0.121096686,0.16501617,0.57687396,-0.031882074,-0.031950478,nan,0.1,0.5783374,0.76203007,1.2867783,0.5452098,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
30300901,30300256,0,nan,nan,0.02308942,0.0030164735,0.0007995141,0.0,0.0,0.0,0.03743081,-0.010212924,0.24716818,0.10792795,-0.0002206875,-0.00063521357,0.0,0.15196064,-0.11787152,0.0066440273,-0.029865107,-0.031950478,nan,0.1,0.5043774,0.76294065,1.1802822,0.5425619,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
30401963,30401320,0,nan,nan,0.019266797,0.0015003819,-0.011064242,0.0,0.0,0.0,0.022728132,-0.009636183,0.23480996,0.08130112,-0.0002206875,-0.00063521357,0.0,-0.0027814992,0.45476043,0.004498129,-0.028518979,-0.031950478,nan,0.1,0.6098792,0.76862776,1.3513561,0.5415251,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
30497658,30497013,0,nan,nan,0.013704939,0.0003732851,-0.022143155,0.0,0.0,0.0,0.010782296,-0.014058143,0.23939095,0.08021225,-0.0002206875,-0.00063521357,0.0,-0.14803424,0.03537363,-0.34277722,-0.029306792,-0.031950478,nan,0.1,0.5386658,0.7641402,1.1838031,0.53506446,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
30597417,30596775,0,nan,nan,0.008364852,-0.00043177922,-0.024895303,0.0,0.0,0.0,-0.00041925,-0.013728344,0.23971061,0.07829381,-0.0002206875,-0.00063521357,0.0,-0.11994231,-0.32456553,-0.024265738,-0.029165335,-0.031950478,nan,0.1,0.66659516,0.79606104,1.2982281,0.5437404,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
30699695,30699040,0,nan,nan,0.0048141633,-0.0013562026,-0.02626327,0.0,0.0,0.0,-0.0005692827,-0.014987481,0.23208022,0.06798084,-0.0002206875,-0.00063521357,0.0,-0.09425565,-0.39577088,0.15778315,-0.028569557,-0.031950478,nan,0.1,0.5309761,0.7986569,1.0397296,0.54012764,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
30801429,30800786,0,nan,nan,0.0006797039,-0.0034421422,-0.022898229,0.0,0.0,0.0,-0.004517074,-0.03166612,0.23475416,0.06579579,-0.0002206875,-0.00063521357,0.0,-0.07474771,-0.04137429,-0.011908277,-0.028697843,-0.031950478,nan,0.1,0.64340895,0.80866015,1.1725805,0.5385252,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
30897950,30897309,0,nan,nan,-0.0027124377,-0.0058577796,-0.02779157,0.0,0.0,0.0,-0.012380886,-0.038855996,0.22686577,0.05187928,-0.0002206875,-0.00063521357,0.0,0.09043936,-0.25586066,0.45269665,-0.0305531,-0.031950478,nan,0.1,0.53546286,0.8172693,0.9783334,0.5198295,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
30994323,30993677,0,nan,nan,-0.0056984746,-0.00820388,-0.032346137,0.0,0.0,0.0,-0.019166615,-0.043422416,0.22740857,0.046595078,-0.0002206875,-0.00063521357,0.0,-0.05002226,-0.09159885,0.45351732,-0.030214747,-0.031950478,nan,0.1,0.6411018,0.82321215,1.0769176,0.5013937,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
31102031,31101389,0,nan,nan,-0.008198711,-0.011344402,-0.032398887,0.0,0.0,0.0,-0.011620331,-0.0410263,0.23214,0.046190944,-0.0002206875,-0.00063521357,0.0,0.29550552,0.21711019,0.49618146,-0.030267512,-0.031950478,nan,0.1,0.52609354,0.8265167,0.89565,0.48373404,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
31202316,31201609,0,nan,nan,-0.009377941,-0.0133532835,-0.026968723,0.0,0.0,0.0,-0.009311768,-0.040450796,0.24334931,0.05552185,-0.0002206875,-0.00063521357,0.0,0.15468268,-0.13781938,0.23261003,-0.030416341,-0.031950478,nan,0.1,0.6053526,0.819684,0.9789971,0.46669444,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
31302039,31301336,0,nan,nan,-0.009671672,-0.01501842,-0.029831918,0.0,0.0,0.0,-0.0043689054,-0.0378112,0.23593664,0.040832918,-0.0002206875,-0.00063521357,0.0,0.12108898,-0.30360043,-0.011643412,-0.03043789,-0.031950478,nan,0.1,0.50606227,0.816217,0.8591921,0.45156148,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
31401653,31401007,0,nan,nan,-0.008922266,-0.015561187,-0.030104259,0.0,0.0,0.0,0.0042069145,-0.032628518,0.22558571,0.026880242,-0.0002206875,-0.00063521357,0.0,0.25644404,0.15064725,0.2341545,-0.0312752,-0.031950478,nan,0.1,0.58116776,0.831055,0.942818,0.44630817,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
31502358,31501707,0,nan,nan,-0.007155509,-0.016210848,-0.028669665,0.0,0.0,0.0,0.010321431,-0.031977452,0.22845617,0.028476482,-0.0002206875,-0.00063521357,0.0,-0.12745298,0.13045976,0.15705842,-0.02722918,-0.031950478,nan,0.1,0.48821518,0.8224086,0.8302032,0.4335934,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
31602480,31601828,0,nan,nan,-0.004967854,-0.015375842,-0.027891701,0.0,0.0,0.0,0.014107044,-0.028542997,0.22056676,0.019844195,-0.0002206875,-0.00063521357,0.0,0.21470706,-0.0754941,-0.3779353,-0.026931379,-0.031950478,nan,0.1,0.5602467,0.8139364,0.919973,0.4226198,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
31694035,31693266,0,nan,nan,-0.0025099858,-0.014892258,-0.02711564,0.0,0.0,0.0,0.019787194,-0.018200092,0.21530369,0.014945863,-0.0002206875,-0.00063521357,0.0,0.22215621,0.16485773,-0.4107067,-0.02991927,-0.031950478,nan,0.1,0.47216925,0.80194265,0.81628996,0.41252714,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
31793731,31793083,0,nan,nan,4.9483642e-05,-0.01194492,-0.029009722,0.0,0.0,0.0,0.022413794,0.0014242851,0.20847197,0.0075273137,-0.0002206875,-0.00063521357,0.0,0.25232968,0.09725556,-0.0647282,-0.030261962,-0.031950478,nan,0.1,0.5421412,0.79376495,0.8958296,0.4045935,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
31894600,31893822,0,nan,nan,0.0035877374,-0.007628291,-0.030720256,0.0,0.0,0.0,0.029424429,0.027044667,0.21099354,0.008119474,-0.0002206875,-0.00063521357,0.0,0.22172372,0.5421864,-0.06679434,-0.03166646,-0.031950478,nan,0.1,0.46721736,0.7857753,0.8030221,0.39811528,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
31994371,31993731,0,nan,nan,0.0065231435,-0.00066982646,-0.0326701,0.0,0.0,0.0,0.029229831,0.04574235,0.20531105,0.0025499358,-0.0002206875,-0.00063521357,0.0,-0.10822669,0.043496966,-0.19358227,-0.031684875,-0.031950478,nan,0.1,0.5364093,0.778028,0.88419086,0.3930199,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
32094339,32093592,0,nan,nan,0.009899089,0.0069710873,-0.032923717,0.0,0.0,0.0,0.036484674,0.056702744,0.19716667,-0.003619473,-0.0002206875,-0.00063521357,0.0,-0.22224835,0.06766278,-0.15323007,-0.02997798,-0.031950478,nan,0.1,0.6156757,0.7707196,0.9671448,0.3892879,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
32202431,32201716,0,nan,nan,0.012773907,0.015363346,-0.031097991,0.0,0.0,0.0,0.04639239,0.06848622,0.19775483,-0.00035104452,-0.0002206875,-0.00063521357,0.0,0.27392522,-0.21220037,0.28126824,-0.027259177,-0.031950478,nan,0.1,0.52930295,0.7635847,0.86133724,0.38666427,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,0
32294496,32293850,0,nan,nan,0.016449466,0.02314583,-0.03516161,0.0,0.0,0.0,0.055284936,0.07977381,0.19694273,-0.0014199545,-0.0002206875,-0.00063521357,0.0,-0.02451498,-0.08195163,0.10662607,-0.026879014,-0.031950478,nan,0.1,0.60674304,0.757229,0.9420295,0.38534418,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,0
32398444,32397719,0,nan,nan,0.019136468,0.029613646,-0.03544842,0.0,0.0,0.0,0.051093336,0.07718387,0.1984751,0.0012002405,-0.0002206875,-0.00063521357,0.0,0.21653053,0.13802305,-0.16855378,-0.023761408,-0.031950478,nan,0.1,0.5242682,0.7512238,0.8349984,0.38498127,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,0
32502366,32501723,0,nan,nan,0.022322586,0.036329474,-0.03560709,0.0,0.0,0.0,0.05558506,0.08436148,0.19927436,0.0050937226,-0.0002206875,-0.00063521357,0.0,0.268181,0.029888444,0.0029699088,-0.02187157,-0.031950478,nan,0.1,0.6074892,0.74852115,0.91581976,0.3866023,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,0
32602438,32601732,0,nan,nan,0.023863403,0.04037778,-0.032019105,0.0,0.0,0.0,0.057465136,0.08993267,0.1889129,-1.9100262e-05,-0.0002206875,-0.00063521357,0.0,0.015823236,0.0839146,0.13725582,-0.02362966,-0.031950478,nan,0.1,0.522872,0.7431535,0.8064184,0.38783258,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,0
32694083,32693442,0,nan,nan,0.026635416,0.04506651,-0.02839842,0.0,0.0,0.0,0.063762024,0.09426896,0.1784859,-0.0058326814,-0.0002206875,-0.00063521357,0.0,0.2420954,-0.09239245,0.044962104,-0.021440357,-0.031950478,nan,0.1,0.58803767,0.75239056,0.86918485,0.39356816,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,0
32798200,32797542,0,nan,nan,0.029518688,0.048760235,-0.023661345,0.0,0.0,0.0,0.07430168,0.09465913,0.17702068,-0.003676984,-0.0002206875,-0.00063521357,0.0,-0.040707912,0.022051428,0.0616966,-0.020716734,-0.031950478,nan,0.1,0.5023308,0.74465114,0.7636113,0.39461708,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,0
32898925,32898274,0,nan,nan,0.032495443,0.051680475,-0.025601586,0.0,0.0,0.0,0.076675154,0.0939205,0.16937135,-0.009433092,-0.0002206875,-0.00063521357,0.0,0.30388492,-0.2193801,0.050454084,-0.021725481,-0.031950478,nan,0.1,0.5782864,0.7435373,0.84058017,0.3988114,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,0
33002508,33001870,0,nan,nan,0.034058418,0.05202417,-0.028791247,0.0,0.0,0.0,0.08018741,0.097716175,0.16711088,-0.01111375,-0.0002206875,-0.00063521357,0.0,0.0465068,0.1650367,-0.11676835,-0.020581134,-0.031950478,nan,0.1,0.5090386,0.7430411,0.74680585,0.40350994,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,0
33094398,33093746,0,nan,nan,0.03835191,0.055471838,-0.029460391,0.0,0.0,0.0,0.099244416,0.10983451,0.15482262,-0.023829842,-0.0002206875,-0.00063521357,0.0,0.2800937,0.013339374,0.05486372,-0.021242158,-0.031950478,nan,0.1,0.56241137,0.73394984,0.79315567,0.40444428,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,0
33194215,33193572,0,nan,nan,0.041302774,0.05640177,-0.035710998,0.0,0.0,0.0,0.1032156,0.1114397,0.1501199,-0.029502636,-0.0002206875,-0.00063521357,0.0,0.120777965,-0.32716572,0.089204594,-0.019977989,-0.031950478,nan,0.1,0.49630103,0.7342307,0.71391755,0.4096187,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,0
33300201,33299561,0,nan,nan,0.047317103,0.061886843,-0.033344213,0.0,0.0,0.0,0.11149761,0.12128726,0.12800829,-0.051590953,-0.0002206875,-0.00063521357,0.0,0.014050954,-0.08286363,-0.7226282,-0.018215796,-0.031950478,nan,0.1,0.52757126,0.7330981,0.73933303,0.41161224,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,0
33402379,33401659,0,nan,nan,0.055340424,0.068354815,-0.03077823,0.0,0.0,0.0,0.11287418,0.11583774,0.12658255,-0.05342847,-0.0002206875,-0.00063521357,0.0,0.0015342212,0.15005134,-0.43902862,-0.022160513,-0.0010315395,nan,0.1,0.45798022,0.7380647,0.6404554,0.41634384,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1,0
33497754,33497033,0,nan,nan,0.057174634,0.06755864,-0.053317897,0.0,0.0,0.0,0.110412434,0.119444005,0.10369423,-0.080312714,-0.0002206875,-0.00063521357,0.0,0.0071790107,0.138709,-0.4547667,-0.01553421,-0.0010315395,nan,0.1,0.524618,0.712724,0.6544636,0.40342012,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1,0
33602343,33601609,0,nan,nan,0.05841525,0.06740953,-0.06784383,0.0,0.0,0.0,0.102237076,0.11745303,0.10016758,-0.08336727,-0.0002206875,-0.00063521357,0.0,0.04008989,-0.07472119,-0.016465245,-0.009728598,-0.0010315395,nan,0.1,0.46362787,0.71516657,0.56223047,0.3944414,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1,0
33698208,33697600,0,nan,nan,0.058972083,0.067750216,-0.07936256,0.0,0.0,0.0,0.10070635,0.12248584,0.09374845,-0.08824391,-0.0002206875,-0.00063521357,0.0,-0.07363771,0.23553832,0.09334333,-0.011540976,-0.0010315395,nan,0.1,0.5169142,0.7169962,0.58326244,0.3860695,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1,0
33798425,33797691,0,nan,nan,0.058544327,0.068144545,-0.08824457,0.0,0.0,0.0,0.09359748,0.12168488,0.09676406,-0.083118916,-0.0002206875,-0.00063521357,0.0,-0.16488051,0.0054716133,-0.27105442,-0.012300893,-0.0010315395,nan,0.1,0.4533596,0.73368895,0.51838547,0.38323832,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1,0
