timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
54902436,54902388,-0.012768369,0.025794555,-0.002445221,0.61288935,0.0,0.0,0.0,-1.0
54950011,54949963,-0.013779179,-0.010925157,0.0068017608,0.62928444,0.0,0.0,0.0,-1.0
54998030,54997981,0.004599642,0.013997202,0.012295034,0.6371919,0.0,0.0,0.0,-1.0
55050464,55050417,0.039088633,0.0049559874,0.00469932,0.6361336,0.0,0.0,0.0,-1.0
55102442,55102393,-0.027425911,-0.019825313,0.017002791,0.6387134,0.0,0.0,0.0,-1.0
55150306,55150257,-0.0062156413,0.011772081,-0.0004797245,0.6391386,0.0,0.0,0.0,-1.0
55202434,55202386,0.011062412,0.0008718947,-0.0105144875,0.64229715,0.0,0.0,0.0,-1.0
55250895,55250846,-0.031424966,0.008904894,-0.0049048,0.6355046,0.0,0.0,0.0,-1.0
55298317,55298267,0.037115376,-0.0038437974,-0.020816976,0.65694404,0.0,0.0,0.0,-1.0
55350521,55350473,-0.04929652,0.0058220113,-0.009554001,0.6525354,0.0,0.0,0.0,-1.0
55402525,55402477,7.499431e-05,0.0054773604,0.00092557084,0.6552029,0.0,0.0,0.0,-1.0
55450799,55450749,0.02349373,-0.0058870576,0.0031790228,0.6466692,0.0,0.0,0.0,-1.0
55498372,55498322,-0.0036863284,0.042634424,0.00075905106,0.66773546,0.0,0.0,0.0,-1.0
55550012,55549965,-0.0057824445,-0.023135891,0.004360657,0.659752,0.0,0.0,0.0,-1.0
55602609,55602555,-0.01873407,0.004326531,-0.00074367085,0.65289736,0.0,0.0,0.0,-1.0
55649782,55649734,0.08144347,0.022098625,0.007321602,0.6250867,0.0,0.0,0.0,-1.0
55698677,55698622,-0.050607968,-0.042845353,0.00672128,0.6133655,0.0,0.0,0.0,-1.0
55750477,55750429,0.029534642,0.028927322,0.0022000638,0.61608523,0.0,0.0,0.0,-1.0
55802367,55802319,-0.03195572,-0.01070715,-0.0019014991,0.61022735,0.0,0.0,0.0,-1.0
55850588,55850540,0.014698188,0.00655973,-0.004730167,0.61663836,0.0,0.0,0.0,-1.0
55902677,55902626,0.044204988,0.032831848,-0.012684573,0.6107513,0.0,0.0,0.0,-1.0
55950440,55950391,-0.042019527,-0.012250257,0.006084207,0.6163247,0.0,0.0,0.0,-1.0
56002206,56002151,0.053961832,0.0045283693,-0.0022003446,0.6125595,0.0,0.0,0.0,-1.0
56050430,56050382,-0.041578986,0.025858207,0.00066353026,0.6053384,0.0,0.0,0.0,-1.0
56102172,56102123,0.04345631,-0.04750268,-0.0010455361,0.606404,0.0,0.0,0.0,-1.0
56150527,56150479,0.0061214548,0.051177375,0.006730584,0.6038384,0.0,0.0,0.0,-1.0
56198693,56198644,-0.012275009,-0.012938223,0.006146962,0.6023655,0.0,0.0,0.0,-1.0
56250394,56250346,0.031203847,0.019215658,0.0067052026,0.6061787,0.0,0.0,0.0,-1.0
56302533,56302484,-0.036226414,0.014186849,0.0019025045,0.61401457,0.0,0.0,0.0,-1.0
56350068,56350014,-0.007759089,0.0009109508,-0.013766867,0.61797416,0.0,0.0,0.0,-1.0
56398725,56398676,-0.0007590395,0.010733668,0.005417428,0.6223008,0.0,0.0,0.0,-1.0
56450401,56450353,-0.066353746,-0.009808379,-0.00069571193,0.62146753,0.0,0.0,0.0,-1.0
56502542,56502494,0.037274133,-0.022596251,0.0067160088,0.61943805,0.0,0.0,0.0,-1.0
56550040,56549991,-0.055627,-0.0044271196,0.0042994577,0.61582786,0.0,0.0,0.0,-1.0
56602432,56602384,0.029342294,-0.0041558906,0.013835161,0.61777854,0.0,0.0,0.0,-1.0
56650349,56650302,0.027284447,0.0078966115,-0.00020749964,0.6107803,0.0,0.0,0.0,-1.0
56698531,56698482,-0.06334003,0.0067665367,0.007941888,0.62232023,0.0,0.0,0.0,-1.0
56750513,56750465,0.043177895,0.01671234,0.009241545,0.617976,0.0,0.0,0.0,-1.0
56802531,56802483,-0.0055583646,0.011605414,0.0139986975,0.62499857,0.0,0.0,0.0,-1.0
56850098,56850049,-0.04292887,0.007309779,0.009221297,0.62040555,0.0,0.0,0.0,-1.0
56898369,56898320,0.04673734,0.0005989136,0.011288272,0.61688334,0.0,0.0,0.0,-1.0
56950530,56950482,-0.04267379,0.018900001,-0.0002002407,0.6158329,0.0,0.0,0.0,-1.0
57002422,57002374,0.05174657,-0.0017975325,0.0069830418,0.6169567,0.0,0.0,0.0,-1.0
57050766,57050716,-0.022226954,-0.023190834,0.0053718644,0.6175078,0.0,0.0,0.0,-1.0
57098722,57098672,-0.012961169,0.012077386,-0.008294902,0.6249941,0.0,0.0,0.0,-1.0
57150347,57150299,0.004909922,0.0026491634,0.016015034,0.62812364,0.0,0.0,0.0,-1.0
57202379,57202331,-0.03544935,0.010679305,-0.004195251,0.62109053,0.0,0.0,0.0,-1.0
57250226,57250177,0.024763616,-0.020898214,-0.0069013797,0.6231712,0.0,0.0,0.0,-1.0
57302858,57302801,-0.0074514206,0.033383466,-0.018164739,0.6230323,0.0,0.0,0.0,-1.0
57350081,57350032,-0.014569754,-0.019274516,0.0038873935,0.62225306,0.0,0.0,0.0,-1.0
57398499,57398451,-0.00016863475,-0.003866072,-0.0016892613,0.6254271,0.0,0.0,0.0,-1.0
57450183,57450134,-0.0008913789,0.009323199,-0.0035880185,0.6182408,0.0,0.0,0.0,-1.0
57502230,57502181,-0.01238495,-0.001489857,0.002989895,0.62454134,0.0,0.0,0.0,-1.0
57550258,57550205,0.027769048,-0.0093380725,0.0065936698,0.62475026,0.0,0.0,0.0,-1.0
57598530,57598482,-0.005579657,0.025489349,-0.0047367327,0.6249752,0.0,0.0,0.0,-1.0
57650112,57650065,0.026600242,0.010811403,0.011275359,0.6284742,0.0,0.0,0.0,-1.0
57702800,57702751,-0.030179866,-0.0024056805,-0.00061784947,0.6277119,0.0,0.0,0.0,-1.0
57750037,57749989,0.0029922598,-0.008253493,-0.009894075,0.6173598,0.0,0.0,0.0,-1.0
57798461,57798411,-0.0039567687,-0.021261951,-0.0066458895,0.6210634,0.0,0.0,0.0,-1.0
57850755,57850707,-0.022139791,0.008561481,0.0027592063,0.6210269,0.0,0.0,0.0,-1.0
57898465,57898417,0.013890937,0.002808735,-0.006718146,0.62931424,0.0,0.0,0.0,-1.0
57950329,57950281,-0.038123287,-0.022983082,0.008839734,0.62630767,0.0,0.0,0.0,-1.0
58002885,58002837,0.030757543,-0.009291229,-0.006210991,0.61844236,0.0,0.0,0.0,-1.0
58050621,58050572,0.022380618,-0.02523927,0.008743146,0.6175194,0.0,0.0,0.0,-1.0
58098718,58098662,-0.046777062,0.030555472,0.013639016,0.62426394,0.0,0.0,0.0,-1.0
58150573,58150524,0.013055716,-0.0017710128,0.008261669,0.6233084,0.0,0.0,0.0,-1.0
58202802,58202754,-0.025211032,0.029122025,-0.0016821872,0.6168109,0.0,0.0,0.0,-1.0
58250328,58250280,0.008959188,-0.009451892,0.00024168436,0.62236357,0.0,0.0,0.0,-1.0
58298918,58298868,0.023346877,0.0069861505,0.0021272413,0.6227531,0.0,0.0,0.0,-1.0
58350248,58350198,-0.03260865,-0.010672542,0.00992706,0.6244976,0.0,0.0,0.0,-1.0
58402774,58402726,0.02080822,-0.010123153,0.006049315,0.61737,0.0,0.0,0.0,-1.0
58450560,58450512,-0.035037965,0.007281238,0.004596781,0.6175914,0.0,0.0,0.0,-1.0
58498897,58498849,0.010401349,-0.054398198,-0.0055230404,0.619153,0.0,0.0,0.0,-1.0
58550693,58550642,0.018149637,0.031879347,-0.009348878,0.6186634,0.0,0.0,0.0,-1.0
58602522,58602474,0.0145198675,-0.022546712,0.007019945,0.61984974,0.0,0.0,0.0,-1.0
58649908,58649860,-0.015971567,0.0029053243,-0.0022183887,0.6180739,0.0,0.0,0.0,-1.0
58702271,58702222,0.034635596,0.0131327165,0.00034198226,0.61806333,0.0,0.0,0.0,-1.0
58750539,58750490,-0.0016301944,-0.024527533,-0.017002054,0.62166643,0.0,0.0,0.0,-1.0
58798947,58798897,-0.028538829,0.016221272,0.0050188918,0.62065715,0.0,0.0,0.0,-1.0
58850551,58850502,0.043229282,-0.029755402,0.002169149,0.6203235,0.0,0.0,0.0,-1.0
58902450,58902402,-0.05292947,0.03228843,-0.0057970923,0.61894697,0.0,0.0,0.0,-1.0
58950509,58950460,-0.03335432,-0.0028507498,0.00065531296,0.61629105,0.0,0.0,0.0,-1.0
58998552,58998502,0.009926279,0.009143061,-0.01038892,0.6200986,0.0,0.0,0.0,-1.0
59050324,59050276,-0.02154676,-0.03324544,0.010986864,0.62187934,0.0,0.0,0.0,-1.0
59102796,59102748,0.009261638,0.0034784055,0.004332468,0.6169977,0.0,0.0,0.0,-1.0
59150386,59150338,0.0031885738,-0.004534569,-0.0031512498,0.61918026,0.0,0.0,0.0,-1.0
59198603,59198555,-0.019975618,-0.023284271,-0.0017112715,0.6184384,0.0,0.0,0.0,-1.0
59250810,59250759,0.027845202,-0.0030140737,0.0007702692,0.61867476,0.0,0.0,0.0,-1.0
59302727,59302671,-0.042198773,0.026507234,-0.0021677131,0.6181238,0.0,0.0,0.0,-1.0
59350556,59350508,0.004531513,-0.06618846,-0.0013923921,0.61939734,0.0,0.0,0.0,-1.0
59402669,59402615,0.002582825,0.07249093,0.0054998645,0.62087226,0.0,0.0,0.0,-1.0
59450814,59450766,-0.048818797,-0.00921663,-0.004548354,0.6180774,0.0,0.0,0.0,-1.0
59498998,59498951,0.006849663,-0.012851135,0.008800691,0.6135289,0.0,0.0,0.0,-1.0
59550449,59550401,0.01295314,-0.0037705624,0.00856557,0.60974735,0.0,0.0,0.0,-1.0
59602573,59602525,0.009519378,-0.009345557,0.006862269,0.61309314,0.0,0.0,0.0,-1.0
59650298,59650249,-0.0011355636,-0.007842635,-0.0017568603,0.61535734,0.0,0.0,0.0,-1.0
59698677,59698623,0.00482956,0.0052100644,0.0044145198,0.61683744,0.0,0.0,0.0,-1.0
59750868,59750820,-0.013472648,-0.018158082,-0.008639374,0.6179194,0.0,0.0,0.0,-1.0
59802600,59802553,0.0002698793,-0.008820087,-0.0037793198,0.6178524,0.0,0.0,0.0,-1.0
59850279,59850230,0.023729319,-0.0014421296,-0.0020109972,0.6181381,0.0,0.0,0.0,-1.0
59898469,59898421,-0.0014085709,0.0042765173,0.0019340059,0.61956835,0.0,0.0,0.0,-1.0
59950600,59950552,0.034686808,-0.019818299,-0.006244254,0.6176678,0.0,0.0,0.0,-1.0
60002652,60002600,-0.0035662544,0.0044285585,0.00428641,0.61892265,0.0,0.0,0.0,-1.0
60050689,60050640,0.03222318,0.050028678,0.0012691949,0.6177073,0.0,0.0,0.0,-1.0
60102714,60102663,-0.0027722537,-0.011284476,-0.0127483085,0.6176558,0.0,0.0,0.0,-1.0
60150321,60150270,0.015868917,0.0025432506,0.00043801247,0.6190345,0.0,0.0,0.0,-1.0
60199033,60198986,0.019001553,0.0097952,0.0020407916,0.61961293,0.0,0.0,0.0,-1.0
60250867,60250818,-0.05889005,0.0013412265,-0.0036216027,0.61989367,0.0,0.0,0.0,-1.0
60302643,60302590,0.046036635,0.02128233,0.0001483696,0.6183883,0.0,0.0,0.0,-1.0
60350358,60350308,-0.021639802,-0.01597538,0.000594775,0.61965466,0.0,0.0,0.0,-1.0
60398651,60398598,-0.03744037,0.014478745,0.0050865537,0.6179938,0.0,0.0,0.0,-1.0
60450088,60450041,0.021398757,-0.012668248,0.018884193,0.61781025,0.0,0.0,0.0,-1.0
60502877,60502829,0.011871182,-0.015281492,0.019276662,0.61721474,0.0,0.0,0.0,-1.0
60550733,60550684,-0.013959907,0.028817749,-0.0017220909,0.6151927,0.0,0.0,0.0,-1.0
60599079,60599031,0.020131048,-0.03167039,-0.0017047586,0.6165176,0.0,0.0,0.0,-1.0
60650861,60650813,-0.0031259495,0.030047856,-0.002425887,0.6169569,0.0,0.0,0.0,-1.0
60698979,60698929,-0.05234817,-0.046912346,-0.006363489,0.6175989,0.0,0.0,0.0,-1.0
60750550,60750502,-0.017369037,0.009275052,-0.02057862,0.6194159,0.0,0.0,0.0,-1.0
60802256,60802206,0.02347185,0.014493076,0.014482686,0.62014383,0.0,0.0,0.0,-1.0
60850360,60850312,-0.013675521,-0.0621083,0.0073142964,0.6184702,0.0,0.0,0.0,-1.0
60898662,60898611,0.025235012,0.052549187,0.003687841,0.6202903,0.0,0.0,0.0,-1.0
60950869,60950819,0.0155314095,-0.016562441,0.0019386556,0.62051225,0.0,0.0,0.0,-1.0
61002839,61002785,-0.05340932,0.0030065137,-0.010668669,0.61712366,0.0,0.0,0.0,-1.0
61050875,61050828,0.041227262,0.027814655,0.0020843355,0.61702627,0.0,0.0,0.0,-1.0
61098940,61098893,-0.045191605,-0.030235583,-0.0046544056,0.61853355,0.0,0.0,0.0,-1.0
61150186,61150138,0.03974114,0.030832471,-0.0057164966,0.61957234,0.0,0.0,0.0,-1.0
61202133,61202084,-0.00083552586,0.016403688,0.007666062,0.6182544,0.0,0.0,0.0,-1.0
61250754,61250705,0.0029495126,-0.001587703,-0.0001670259,0.61683184,0.0,0.0,0.0,-1.0
61298643,61298586,0.00641482,0.0036628405,0.0024156503,0.61685854,0.0,0.0,0.0,-1.0
61351321,61351273,0.004083362,-0.01595506,-0.0015354673,0.61748874,0.0,0.0,0.0,-1.0
61402578,61402530,0.025521753,0.031385634,-0.00023365256,0.6184041,0.0,0.0,0.0,-1.0
61450502,61450453,-0.0446653,-0.026299194,-0.0046208664,0.6191283,0.0,0.0,0.0,-1.0
61502714,61502662,0.011744342,0.02514641,0.0105225,0.61764866,0.0,0.0,0.0,-1.0
61550765,61550716,0.018884145,0.01384635,-0.0010328252,0.61899245,0.0,0.0,0.0,-1.0
61586896,61586849,-0.04856073,-0.019603321,-0.0036867694,0.6208165,0.0,0.0,0.0,-1.0
61650900,61650851,0.08708058,-0.012463135,0.00093323167,0.62081516,0.0,0.0,0.0,-1.0
61702796,61702747,-0.054396767,-0.00518976,-0.008784828,0.61901236,0.0,0.0,0.0,-1.0
61750899,61750850,0.0039629573,-0.03353823,-0.0027298394,0.61809486,0.0,0.0,0.0,-1.0
61798569,61798519,0.050456826,0.027521273,0.008625208,0.61696106,0.0,0.0,0.0,-1.0
61842097,61842049,-0.06380761,-0.0066355914,0.00012140855,0.61356395,0.0,0.0,0.0,-1.0
61901576,61901528,0.09971462,-0.046626437,-0.005430043,0.61157787,0.0,0.0,0.0,-1.0
61950469,61950420,-0.035740927,0.07884736,-0.0016086557,0.6121537,0.0,0.0,0.0,-1.0
61994432,61994382,-0.111226566,-0.04016994,0.008995062,0.61284226,0.0,0.0,0.0,-1.0
62041408,62041360,-0.005831678,-0.08942675,-0.006842363,0.61390966,0.0,0.0,0.0,-1.0
62102345,62102296,0.12745786,0.069564655,0.0060106604,0.61515933,0.0,0.0,0.0,-1.0
62151039,62150990,-0.26550585,-0.01560116,-8.814086e-05,0.60725236,0.0,0.0,0.0,-1.0
62202789,62202742,0.1999877,0.0128471805,-0.0020923822,0.6082141,0.0,0.0,0.0,-1.0
62250478,62250430,-0.114663556,0.0061993203,0.005244438,0.60451174,0.0,0.0,0.0,-1.0
62298067,62298020,-0.011931824,-0.0018335283,-0.0017156205,0.60862094,0.0,0.0,0.0,-1.0
62350921,62350873,0.09527739,0.00480099,-0.00070060545,0.6087108,0.0,0.0,0.0,-1.0
62399286,62399225,-0.14036442,-0.024327181,0.0077645127,0.60796285,0.0,0.0,0.0,-1.0
62450519,62450470,0.107601665,0.004492727,-0.008270141,0.6142756,0.0,0.0,0.0,-1.0
62498582,62498533,-0.018629113,0.03227562,-0.006413734,0.61743927,0.0,0.0,0.0,-1.0
62550393,62550344,-0.018762272,-0.024790129,-0.0039107883,0.6179424,0.0,0.0,0.0,-1.0
62602740,62602692,0.099023186,-0.005814165,0.004772794,0.6129379,0.0,0.0,0.0,-1.0
62650694,62650646,-0.1336659,-0.014355949,0.012433214,0.6143667,0.0,0.0,0.0,-1.0
62698566,62698518,0.08162936,0.012871047,0.013698256,0.61669266,0.0,0.0,0.0,-1.0
62750648,62750595,-0.022433927,-0.017590286,0.004530538,0.6180564,0.0,0.0,0.0,-1.0
62802525,62802477,-0.028260596,0.044382256,0.009389113,0.61957043,0.0,0.0,0.0,-1.0
62850281,62850233,0.04407624,-0.027292937,-0.006744486,0.6137378,0.0,0.0,0.0,-1.0
62902840,62902791,-0.0844148,-0.02136331,-0.015681868,0.6182227,0.0,0.0,0.0,-1.0
62950452,62950403,0.07325822,0.04312344,0.0067216824,0.61971986,0.0,0.0,0.0,-1.0
62998850,62998797,-0.008208114,-0.008930892,-0.015880175,0.6190895,0.0,0.0,0.0,-1.0
63051089,63051041,-0.025058072,0.01417336,-0.004475503,0.6190251,0.0,0.0,0.0,-1.0
63102667,63102615,0.02923131,0.0007505905,0.007779925,0.61892456,0.0,0.0,0.0,-1.0
63150677,63150624,-0.036152173,-0.01588137,-0.0010921783,0.6191741,0.0,0.0,0.0,-1.0
63198644,63198591,0.05539504,0.06971867,0.011980259,0.618562,0.0,0.0,0.0,-1.0
63250535,63250487,-0.025188718,0.002657386,-4.375432e-06,0.6187983,0.0,0.0,0.0,-1.0
63302442,63302395,0.00730269,0.022116175,-0.0072009536,0.6175142,0.0,0.0,0.0,-1.0
63350719,63350671,-0.029141579,-0.01424321,0.0008021041,0.61805993,0.0,0.0,0.0,-1.0
63398963,63398915,0.012529824,0.018194107,0.013046211,0.61169916,0.0,0.0,0.0,-1.0
63450762,63450714,0.010986846,0.00051542145,0.00021408573,0.61585796,0.0,0.0,0.0,-1.0
63498815,63498764,-0.005468558,-0.023440216,-0.012519126,0.6113758,0.0,0.0,0.0,-1.0
63550967,63550918,0.010715287,0.023661582,0.0142049445,0.62184584,0.0,0.0,0.0,-1.0
63602607,63602559,-0.017791059,-0.009196399,-0.006753562,0.62133694,0.0,0.0,0.0,-1.0
63650760,63650711,0.025084255,0.0602834,0.008674056,0.619127,0.0,0.0,0.0,-1.0
63698568,63698520,-0.0023850682,-0.04388291,-0.007948732,0.61895114,0.0,0.0,0.0,-1.0
63750380,63750332,0.025715254,0.05347201,0.0063121337,0.6159259,0.0,0.0,0.0,-1.0
63802782,63802723,0.0034535246,-0.0064804694,0.004067721,0.61212206,0.0,0.0,0.0,-1.0
63850801,63850754,-0.011281447,-0.023274146,-0.004755005,0.61308885,0.0,0.0,0.0,-1.0
63899008,63898959,0.009752913,0.03284717,0.0028869056,0.6099827,0.0,0.0,0.0,-1.0
63950408,63950360,-0.028175907,-0.020871766,-0.0053857807,0.6149008,0.0,0.0,0.0,-1.0
64002655,64002602,0.017556898,0.00092876784,-0.011372614,0.6190791,0.0,0.0,0.0,-1.0
64050212,64050164,0.00874611,0.041155957,0.0047291173,0.61388034,0.0,0.0,0.0,-1.0
64098594,64098546,-0.04584715,-0.02456855,0.011258596,0.6198071,0.0,0.0,0.0,-1.0
64150734,64150686,0.012589404,0.016250128,0.004027702,0.60927045,0.0,0.0,0.0,-1.0
64198992,64198944,0.009225527,-0.0048349383,0.010454068,0.60766673,0.0,0.0,0.0,-1.0
64250791,64250744,0.007140053,-0.021372033,-0.0022247885,0.5985018,0.0,0.0,0.0,-1.0
64302812,64302759,-0.0042073824,-0.01127157,-0.0014215896,0.6068609,0.0,0.0,0.0,-1.0
64350616,64350568,-0.009613142,0.010538745,-0.00359455,0.6050544,0.0,0.0,0.0,-1.0
64399000,64398952,0.021222046,0.026110588,-0.00023104888,0.6105978,0.0,0.0,0.0,-1.0
64451028,64450979,0.019490806,-0.01953344,-0.007396003,0.6024686,0.0,0.0,0.0,-1.0
64503183,64503134,0.00045917332,0.020682462,-0.0064924224,0.6042541,0.0,0.0,0.0,-1.0
64550688,64550640,0.02680653,0.019410072,-0.00072318665,0.6114144,0.0,0.0,0.0,-1.0
64598704,64598656,-0.03953131,-0.026222764,0.006864636,0.6040855,0.0,0.0,0.0,-1.0
64651043,64650995,0.027952513,0.013206507,0.004402515,0.6102047,0.0,0.0,0.0,-1.0
64703011,64702962,-0.015851801,-0.013553397,0.0062871766,0.61652154,0.0,0.0,0.0,-1.0
64750288,64750237,-0.03651351,-0.009943167,-0.014470257,0.61304474,0.0,0.0,0.0,-1.0
64798817,64798769,0.020933047,0.015657555,-0.010288353,0.6186971,0.0,0.0,0.0,-1.0
64850880,64850831,-0.010688208,-0.035943873,-0.0006205124,0.60838616,0.0,0.0,0.0,-1.0
64899024,64898976,0.0053044977,0.0069939853,-0.001392149,0.6133492,0.0,0.0,0.0,-1.0
64950790,64950741,-0.023415022,0.0068797576,0.012960716,0.6069441,0.0,0.0,0.0,-1.0
65002309,65002261,0.009935737,0.026056064,0.009587828,0.61296344,0.0,0.0,0.0,-1.0
65051039,65050990,0.0112359,-0.007210131,0.002511403,0.6073914,0.0,0.0,0.0,-1.0
65098635,65098583,0.00644858,0.013370646,-0.0008241798,0.60640347,0.0,0.0,0.0,-1.0
65151061,65151013,-0.0064187637,0.015866222,0.002800275,0.6075196,0.0,0.0,0.0,-1.0
65202227,65202179,-0.006265509,0.016412284,-0.00064639514,0.6142299,0.0,0.0,0.0,-1.0
65250691,65250643,-0.012187421,-0.010419859,-0.0056941723,0.6109118,0.0,0.0,0.0,-1.0
65298666,65298614,0.025824865,-0.012444767,-0.0068977326,0.6088259,0.0,0.0,0.0,-1.0
65350482,65350434,0.00021725266,0.0061869123,0.0014309167,0.61942613,0.0,0.0,0.0,-1.0
65403043,65402995,-0.014189932,-0.020791609,0.0033154404,0.613025,0.0,0.0,0.0,-1.0
65450899,65450851,0.04106293,-0.028606167,-0.0026894808,0.6125768,0.0,0.0,0.0,-1.0
65498765,65498716,-0.022546075,-0.02340494,0.008550807,0.61545604,0.0,0.0,0.0,-1.0
65550535,65550487,0.010123682,0.00076979265,0.002814606,0.6104167,0.0,0.0,0.0,-1.0
65599045,65598997,-0.020941375,0.01263073,-0.0027860967,0.6152941,0.0,0.0,0.0,-1.0
65650971,65650922,-0.0032555342,-0.021113101,-0.014998018,0.6063919,0.0,0.0,0.0,-1.0
65702831,65702777,0.013051747,-0.005612611,-0.0019501832,0.615504,0.0,0.0,0.0,-1.0
65750936,65750887,-0.035875175,0.037108097,-0.005241918,0.61333764,0.0,0.0,0.0,-1.0
65798942,65798894,0.032568485,-0.028031198,-0.0049456707,0.6175917,0.0,0.0,0.0,-1.0
65850940,65850893,-0.024804994,0.016039945,-0.0013845899,0.608434,0.0,0.0,0.0,-1.0
65902263,65902212,0.02260322,-0.030181931,-0.0147035485,0.61516184,0.0,0.0,0.0,-1.0
65950563,65950515,0.011403128,0.040214054,0.016026042,0.61904424,0.0,0.0,0.0,-1.0
65998702,65998654,-0.0034842792,0.0073739276,0.005350129,0.6108721,0.0,0.0,0.0,-1.0
66050937,66050889,0.018230196,-0.0010511455,-0.0069829123,0.61539245,0.0,0.0,0.0,-1.0
66103092,66103038,-0.037107985,-0.008878218,-0.008936976,0.61581916,0.0,0.0,0.0,-1.0
66150331,66150281,0.020803364,0.017526643,0.008572177,0.6122198,0.0,0.0,0.0,-1.0
66198314,66198265,-0.03147013,-0.020087814,-0.0073203007,0.6155666,0.0,0.0,0.0,-1.0
66250674,66250620,0.018464424,0.049770564,0.010742124,0.60681957,0.0,0.0,0.0,-1.0
66298864,66298816,-0.00067062816,-0.07097219,-0.001933284,0.61831135,0.0,0.0,0.0,-1.0
66350946,66350898,0.0046773497,0.046277102,0.012966997,0.6107484,0.0,0.0,0.0,-1.0
66403088,66403034,-0.0037777002,-0.011265935,0.014036658,0.61773276,0.0,0.0,0.0,-1.0
66451090,66451036,-0.028038003,-0.009741594,0.0072225165,0.6105437,0.0,0.0,0.0,-1.0
66498981,66498932,0.018594671,0.030233974,0.0011626784,0.6180586,0.0,0.0,0.0,-1.0
66550525,66550477,-0.034864157,0.016691389,0.011428298,0.61190027,0.0,0.0,0.0,-1.0
66602830,66602782,0.007714993,-0.014748616,0.00073313224,0.6173972,0.0,0.0,0.0,-1.0
66650217,66650168,0.01778178,0.02259671,0.006210189,0.6181436,0.0,0.0,0.0,-1.0
66698718,66698669,-0.022139728,0.024227738,-0.00024950263,0.61951965,0.0,0.0,0.0,-1.0
66750938,66750889,-0.009127279,0.007253099,0.0039051417,0.6193227,0.0,0.0,0.0,-1.0
66802485,66802437,-0.002159325,-0.014394434,-0.0023064564,0.6087468,0.0,0.0,0.0,-1.0
66851099,66851050,0.014819474,0.038418982,-0.009879276,0.59585094,0.0,0.0,0.0,-1.0
66898308,66898260,0.043347035,-0.016964136,0.010490459,0.5887036,0.0,0.0,0.0,-1.0
66951097,66951049,-0.07161514,-0.007804515,-0.014952828,0.58247566,0.0,0.0,0.0,-1.0
66998746,66998699,0.03864414,-0.022865506,-0.019209158,0.58219635,0.0,0.0,0.0,-1.0
67051154,67051108,0.0046019256,-0.023477957,-0.008106873,0.57335913,0.0,0.0,0.0,-1.0
67103105,67103058,-0.044583503,0.024961319,0.0006415909,0.583965,0.0,0.0,0.0,-1.0
67150982,67150934,0.07967313,0.023491545,0.018766416,0.58990693,0.0,0.0,0.0,-1.0
67198868,67198819,-0.041753583,-0.006516936,-0.009529511,0.59748733,0.0,0.0,0.0,-1.0
67250853,67250805,-0.0070319404,0.011030243,-0.008907273,0.59590083,0.0,0.0,0.0,-1.0
67302758,67302710,0.008250942,0.015141065,0.0011003568,0.6026917,0.0,0.0,0.0,-1.0
67351167,67351115,-0.021489806,-0.017550765,0.0047011124,0.59752,0.0,0.0,0.0,-1.0
67398752,67398704,-0.0061921375,0.010249244,-0.0026255657,0.6002394,0.0,0.0,0.0,-1.0
67450982,67450934,0.0002319849,0.029344263,0.0016574097,0.5966777,0.0,0.0,0.0,-1.0
67502950,67502902,-0.011554647,-0.0069070477,0.004882751,0.6029774,0.0,0.0,0.0,-1.0
67550975,67550926,-0.0014364179,-0.02867492,0.017863687,0.5982421,0.0,0.0,0.0,-1.0
67598914,67598866,0.018893301,0.008560575,0.001715902,0.6000033,0.0,0.0,0.0,-1.0
67651177,67651128,-0.019117765,0.0125592025,-0.013337586,0.5955165,0.0,0.0,0.0,-1.0
67702736,67702681,0.018494954,-0.015753226,0.010292891,0.598028,0.0,0.0,0.0,-1.0
67750639,67750584,3.8092006e-05,0.036859084,-0.0011546043,0.5963176,0.0,0.0,0.0,-1.0
67802837,67802785,-0.017242655,-0.0273684,-0.0012297303,0.5995711,0.0,0.0,0.0,-1.0
67850266,67850214,-0.006357836,-0.01340141,-0.008296062,0.5934841,0.0,0.0,0.0,-1.0
67899078,67899026,-0.008288524,-0.0046224385,0.016570704,0.59814304,0.0,0.0,0.0,-1.0
67950950,67950900,-0.01237327,-0.0070209503,-0.005385153,0.594456,0.0,0.0,0.0,-1.0
68003042,68002994,0.020910362,0.008286844,-0.003843175,0.5966982,0.0,0.0,0.0,-1.0
68050841,68050791,-0.0013302541,-0.012778542,-0.0015690882,0.59860337,0.0,0.0,0.0,-1.0
68098956,68098908,0.026807658,-0.009939708,-0.00215253,0.5904842,0.0,0.0,0.0,-1.0
68150949,68150898,-0.027102957,-0.01532012,0.0012976888,0.5949062,0.0,0.0,0.0,-1.0
68202623,68202570,0.017161537,0.0066629136,-0.0015977526,0.60066766,0.0,0.0,0.0,-1.0
68250996,68250948,0.017353412,0.019719433,-0.0106480485,0.5961415,0.0,0.0,0.0,-1.0
68299203,68299154,0.024724739,-0.020820785,-0.005878377,0.59909433,0.0,0.0,0.0,-1.0
68351294,68351246,-0.0073864236,0.0042008236,-0.002825299,0.5947791,0.0,0.0,0.0,-1.0
68398980,68398932,-0.015697379,-0.030055232,-0.010715327,0.5932685,0.0,0.0,0.0,-1.0
68451160,68451112,0.004680461,-0.008908809,0.014901434,0.5928282,0.0,0.0,0.0,-1.0
