timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
70056659,800000.0,1.0,40555.168,0.0,25106,0,18200.06,11253,253,0,0,0,0.022482894,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71057572,800000.0,1.0,40847.78,0.0,25678,0,18793.855,11511,253,0,0,0,0.021978976,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72056829,800000.0,1.0,40438.38,0.0,26246,0,18183.941,11761,253,0,0,0,0.021511776,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73057567,800000.0,1.0,40511.977,0.0,26816,0,18545.908,12018,253,0,0,0,0.021051755,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74056113,800000.0,1.0,40595.848,0.0,27386,0,18472.074,12271,253,0,0,0,0.020617716,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75057613,800000.0,1.0,40224.508,0.0,27951,0,18555.557,12527,253,0,0,0,0.020196376,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76056107,800000.0,1.0,40387.703,0.0,28518,0,18726.225,12786,253,0,0,0,0.019787267,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77057515,800000.0,1.0,40064.938,0.0,29083,0,18701.562,13044,253,0,0,0,0.019395892,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78056579,800000.0,1.0,40996.277,0.0,29658,0,18963.756,13304,253,0,0,0,0.019016838,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79056302,800000.0,1.0,40751.41,0.0,30229,0,18650.324,13562,253,0,0,0,0.018655065,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80060099,800000.0,1.0,41112.887,0.0,30807,0,18860.139,13823,253,0,0,0,0.018302828,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81060570,800000.0,1.0,40702.598,0.0,31380,0,18693.613,14080,253,0,0,0,0.01796875,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82057565,800000.0,1.0,41006.617,0.0,31956,0,18452.129,14333,253,0,0,0,0.017651573,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83057815,800000.0,1.0,40954.152,0.0,32530,0,18704.123,14591,253,0,0,0,0.017339455,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84065492,800000.0,1.0,40936.31,0.0,33106,0,18721.994,14849,253,0,0,0,0.017038185,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85064019,800000.0,1.0,40725.273,0.0,33674,0,18638.361,15108,253,0,0,0,0.016746094,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86064167,800000.0,1.0,40835.164,0.0,34248,0,18416.582,15361,253,0,0,0,0.016470281,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87057160,800000.0,1.0,40965.18,0.0,34820,0,18695.03,15616,253,0,0,0,0.016201332,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88056430,800000.0,1.0,40881.13,0.0,35393,0,18544.502,15872,253,0,0,0,0.01594002,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89057572,800000.0,1.0,40636.24,0.0,35964,0,18726.234,16129,253,0,0,0,0.015686031,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90056887,800000.0,1.0,41125.316,0.0,36540,0,18502.395,16385,253,0,0,0,0.015440952,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91058495,800000.0,1.0,40778.715,0.0,37112,0,18582.87,16641,253,0,0,0,0.015203414,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92056939,800000.0,1.0,40933.605,0.0,37683,0,18537.082,16896,253,0,0,0,0.014973958,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93057129,800000.0,1.0,41368.914,0.0,38259,0,18683.99,17154,253,0,0,0,0.0147487465,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94058449,800000.0,1.0,40624.375,0.0,38830,0,18416.582,17408,253,0,0,0,0.014533548,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95057115,800000.0,1.0,41136.23,0.0,39403,0,18508.203,17663,253,0,0,0,0.014323727,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96058387,800000.0,1.0,40948.88,0.0,39978,0,18654.668,17919,253,0,0,0,0.014119091,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97056877,800000.0,1.0,40640.902,0.0,40547,0,18530.521,18174,253,0,0,0,0.013920986,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98057503,800000.0,1.0,40860.137,0.0,41120,0,18268.73,18426,253,0,0,0,0.013730598,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99061873,800000.0,1.0,40106.39,0.0,41692,0,18384.754,18679,253,0,0,0,0.013544622,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100060900,800000.0,1.0,40734.39,0.0,42266,0,18707.299,18939,253,0,0,0,0.013358678,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101061549,800000.0,1.0,40365.902,0.0,42835,0,18822.531,19197,253,0,0,0,0.013179143,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102057679,800000.0,1.0,40725.527,0.0,43405,0,18459.38,19451,253,0,0,0,0.013007043,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103065047,800000.0,1.0,40525.168,0.0,43975,0,18631.791,19710,253,0,0,0,0.012836124,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104057800,800000.0,1.0,41105.477,0.0,44549,0,18546.668,19963,253,0,0,0,0.012673446,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105066481,800000.0,1.0,41508.797,0.0,45130,0,18730.457,20223,253,0,0,0,0.012510508,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106057512,800000.0,1.0,40822.22,0.0,45701,0,18638.38,20478,253,0,0,0,0.012354722,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107057723,800000.0,1.0,41057.977,0.0,46273,0,18749.277,20736,253,0,0,0,0.012201003,3,5,0,0,1,1,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
