timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
27525135,27525110,2.3283844,4.454965,3.8532877
27540880,27540855,-2.5788503,-1.0308033,-1.6515234
27561095,27561070,4.2429,2.3126717,2.1104493
27585488,27585462,-2.8047185,-12.058577,-1.2374219
27605261,27605235,3.4806042,10.4918585,-1.1232044
27621355,27621329,-3.783498,-4.603776,2.8432589
27641434,27641409,1.5955869,1.1814992,-1.7078339
27664854,27664827,0.8588955,2.203302,2.0557375
27681968,27681942,2.1509497,-3.8910584,0.39562523
27701690,27701665,-0.526577,5.0456996,3.9767632
27721425,27721400,-2.5704544,-1.2936524,-7.8899894
27745287,27745262,4.4624534,2.036352,2.9819837
27760821,27760796,2.6088338,1.5182561,7.462439
27781455,27781430,-0.16230021,-0.6021178,-4.087516
27805579,27805553,-3.1909091,-1.541402,-2.8594499
27821601,27821575,2.5560665,1.9468781,4.3135376
27841573,27841547,-0.022282057,-0.8783052,0.30351648
27860970,27860944,3.1288853,-0.4852509,-4.3885856
27885313,27885287,-4.851971,-1.4443697,9.009598
27901418,27901393,-0.62983114,-1.5000112,-0.21999133
27921074,27921049,2.1281793,2.1423764,-4.8673973
27945700,27945675,-1.290821,0.06711581,-1.5734073
27961596,27961571,0.20136389,2.363114,2.1323028
27981727,27981700,-2.0547864,3.8826835,2.2208667
28001588,28001562,1.6400222,-1.5315228,-1.4232541
28025422,28025397,1.9115682,4.553172,1.7201123
28041580,28041555,2.0886354,-2.33373,-2.710125
28061323,28061297,-6.8501415,-0.0020368118,-3.3548787
28085702,28085677,4.0354843,1.5326029,5.5604615
28101302,28101276,3.9099255,-0.84483784,3.9465802
28121499,28121473,-4.045265,4.2972703,-1.8224266
28141456,28141431,5.804763,-1.0459329,3.024271
28165272,28165247,-1.2187388,3.0706098,-6.5669036
28180916,28180891,-4.3351026,-2.6349492,1.2879287
28201532,28201507,3.9323118,4.298132,2.473814
28225308,28225283,-2.3465416,-4.2395086,-0.07460474
28241000,28240974,0.10042506,4.543143,-4.574506
28261347,28261322,-1.4351197,-3.671643,-0.14238113
28285421,28285395,-2.8855588,2.7253795,0.22705872
28304886,28304861,8.169774,0.4251528,4.3666515
28321427,28321401,-2.9874218,0.79560786,-4.4143124
28341393,28341368,-3.3554146,1.5350794,-0.5258194
28365286,28365260,-0.018089505,-4.754324,6.6594906
28381263,28381236,6.001994,0.44473338,-3.301141
28401338,28401313,1.0374024,1.3895141,-1.8670666
28425293,28425268,-1.1580518,0.88835996,-4.2400203
28445306,28445281,-3.7365248,-1.9222134,8.537923
28461234,28461209,-2.2068255,-2.8336437,-8.624991
28481597,28481572,1.8724169,-0.77525884,4.089058
28505374,28505348,5.576685,-0.5401419,-4.898411
28521294,28521269,-6.9751906,1.8718126,11.951457
28542905,28542880,3.9519012,3.3738651,-11.736923
28565650,28565620,-11.406206,-0.38853034,8.465146
28585346,28585320,2.9187768,-5.505331,1.1532451
28601230,28601204,-4.1770473,2.1783206,-4.6987987
28625170,28625145,5.775396,-2.1007698,-1.521346
28644893,28644867,-2.3725014,-0.09926423,5.0192614
28660802,28660776,-3.7458858,10.349489,0.91146034
28681390,28681364,-1.7050471,-4.389883,-3.6901863
28705284,28705259,-0.73682797,-1.5287118,2.6486497
28725229,28725204,5.296444,3.1117666,-3.170242
28737837,28737807,-6.8972216,2.1473424,1.1344677
28761328,28761303,4.590413,2.5675335,6.150982
28785356,28785331,0.2548145,-2.5187402,0.32230762
28801025,28801000,5.2837725,2.068132,-2.9200447
28821396,28821370,-2.2943375,-2.2874246,-4.241248
28845342,28845317,-0.5337886,-1.5090438,-2.511071
28865242,28865216,-1.2145667,2.3051662,5.168801
28881202,28881177,-2.6733449,1.3119884,-0.19296306
28901111,28901085,1.0636867,-2.5399475,2.518504
28925453,28925427,0.93157583,2.994848,0.93898314
28941417,28941391,-1.2060251,-0.5501135,-2.269413
28961405,28961377,-0.3667776,5.5587196,-0.6992613
28985488,28985463,-3.4840908,2.9918783,-2.9622521
29002990,29002964,-1.3383793,4.2050815,0.73971015
29021382,29021356,0.63605964,-5.2428885,-0.38188058
29045116,29045091,2.1769764,1.5359457,5.05756
29065162,29065137,-1.4171185,4.171209,0.007039326
29081075,29081049,2.575792,-7.2255335,-3.1193233
29101491,29101466,-3.5593362,6.627296,7.546402
29125377,29125351,-3.2678697,-0.92060715,-2.2614033
29145009,29144983,-5.2403483,-0.33055314,-1.9309686
29160944,29160918,-5.6409073,4.758358,4.4013777
29181453,29181428,4.962967,-4.6408324,-6.6428704
29205352,29205325,-2.8705242,0.85883147,-2.120819
29221283,29221256,7.7744184,-3.5633528,5.6521997
29237894,29237867,-0.04111613,0.51939595,-5.3716264
29264989,29264964,4.7558937,5.039598,2.798363
29285364,29285339,-7.335205,-0.26176393,-1.551427
29301260,29301232,9.098893,3.2366233,6.3709307
29322537,29322512,-5.5931106,-3.6779287,0.5479444
29345453,29345427,-3.638817,-5.092109,-7.4152517
29361433,29361407,0.3854324,6.3934307,2.957734
29381415,29381389,-2.204215,-8.5147,-3.862813
29405408,29405382,1.115971,1.0776266,3.0903902
29425655,29425626,2.6311674,5.368607,2.5293467
29441502,29441476,-9.15343,0.44211748,-6.6221914
29464961,29464935,3.79258,-3.5661278,6.284285
29485392,29485366,-2.079522,-0.50437796,-4.457944
29501366,29501340,4.103514,0.43355379,-0.42757675
29521679,29521654,-4.851493,1.2857413,1.4513454
29545483,29545458,-1.4928856,-0.98532414,-0.41316947
29565395,29565369,2.2083075,8.488003,-2.146522
29581375,29581349,2.5521398,-7.0078526,-3.7452157
29601502,29601477,-3.200256,-2.8402317,-0.78289074
29625074,29625049,2.8831933,0.878533,0.6505037
29632992,29632967,9.252634,-2.0130246,1.7100241
29664642,29664612,2.3336494,-0.84341174,2.0664542
29685359,29685334,-1.1384735,0.59103125,0.80235285
29695131,29695107,1.5462834,-1.3922343,-0.43913037
29711680,29711654,1.4599544,-2.246293,-1.4699315
29741215,29741190,-2.8880475,1.307535,-7.67155
29764926,29764901,-3.2642844,-1.4709909,-5.375298
29781017,29780990,4.0457745,4.084834,9.906257
29801420,29801394,-3.3093712,-0.63196325,-4.393228
29825521,29825495,1.6093215,0.68585867,2.8721676
29845551,29845526,-2.2529461,2.1235564,1.1129142
29859527,29859500,-1.785049,4.5071115,5.6642413
29881436,29881411,2.1463106,0.9055633,2.492806
29905349,29905324,-2.047317,3.0192342,0.058751248
29923018,29922989,1.8970405,-8.553747,3.1216621
29929282,29929257,0.93680096,-12.172241,-1.375205
29959774,29959748,2.0967853,-1.3852892,-4.886831
29977058,29977027,-0.066495724,0.5138246,-1.5933956
29993049,29993023,-0.2675287,-0.056962863,0.8616478
30019250,30019222,-0.77086,4.284366,-2.755624
30041427,30041402,-11.438061,-30.752266,4.3880157
30061658,30061628,0.70195085,-1.4195212,0.27031642
30080901,30080875,-1.3196183,1.6715186,1.9809397
30100166,30100140,-4.356696,3.466922,-0.9178275
30113347,30113321,1.782818,6.0527787,-3.9199045
30141068,30141042,1.2032872,0.13569842,-3.590959
30165083,30165056,-3.8489878,-5.2968397,-2.3825226
30177566,30177541,-5.053597,1.015247,0.5179909
30197665,30197638,1.1467621,4.653941,-0.15442279
30221497,30221471,2.143204,2.1994717,2.8879118
30245452,30245427,-5.4364295,-1.4067329,-7.162371
30265678,30265647,2.4332147,3.8642654,6.23704
30281441,30281416,-3.296731,3.9829311,8.314447
30301396,30301372,1.6329424,-8.061452,-7.649716
30326152,30326127,6.131271,0.9047354,12.618557
30341136,30341111,0.6987531,-1.878315,2.179927
30362465,30362441,-7.273369,2.2146997,-3.4931853
30385357,30385332,7.79156,-0.56911856,-2.2659996
30405440,30405416,-8.882674,5.811195,-1.6388228
30421295,30421270,8.261465,1.2495067,0.0883827
30441417,30441391,-2.7463677,-5.286557,1.6892593
30465243,30465218,-2.6564035,0.7505827,-4.424408
30480790,30480764,0.5015514,2.4602482,5.2245355
30501043,30501016,3.1562657,2.1770625,-4.591044
30525374,30525349,-1.2889547,-1.0093958,-1.1723142
30545397,30545371,0.75350744,-0.56202644,3.8907168
30561472,30561445,-2.7298799,-0.54931265,-2.5814238
30584797,30584772,4.3647118,-1.7070278,4.8400326
30604918,30604887,-3.4355357,-1.2546501,-0.69642025
30621679,30621654,-5.25228,-2.2904663,1.1308517
30641686,30641661,3.183758,4.049022,1.5670829
30665296,30665270,3.5780566,-1.4034786,-2.2682934
30673394,30673368,-0.87803686,6.043896,-7.9222856
30699065,30699040,-0.63978195,4.955817,-7.248311
30721447,30721421,2.8885055,-1.0986573,0.5740547
30741442,30741416,-4.5969634,2.9186938,0.36741444
30761712,30761686,4.110872,-5.5073724,1.152071
30780886,30780859,0.29354712,-0.08962094,-0.23678724
30805233,30805208,0.15805337,1.1304679,-6.3728337
30825376,30825350,-5.3572984,-1.1590422,2.449114
30841331,30841306,0.6188383,-3.2751877,-0.9172797
30861420,30861394,3.5941777,-1.2756124,4.339138
30885345,30885319,3.514319,-2.4519606,-5.975694
30901334,30901308,-2.3693633,1.0505332,0.49145243
30921415,30921389,2.79162,-7.3027177,-0.81836975
30945374,30945348,0.5496026,3.4092498,-7.4227767
30961440,30961415,4.553273,-2.4762695,-1.1521713
30980961,30980935,-3.4490333,4.3319464,-1.5261515
31001825,31001800,3.3807607,-0.77251405,-0.5201078
31025562,31025536,-5.7015486,-3.0772796,1.6881542
31041253,31041226,3.1614952,2.7614152,5.8829813
31061147,31061121,-3.0469615,-6.8857985,-4.9426537
31085485,31085459,-1.4018519,-1.9696635,1.6502103
31101415,31101389,2.2213717,3.1725538,-2.914358
31121101,31121075,-2.4798527,-1.9962798,3.123036
31141300,31141274,3.3138018,6.455995,-4.081864
31165351,31165325,-5.961019,-3.113267,0.55956197
31180913,31180888,-1.8250486,-0.19574179,3.9488523
31201642,31201609,3.6070526,-0.08477342,-0.75703704
31225485,31225460,-2.0398195,-2.0793583,-2.0147808
31245504,31245475,-7.25951,5.9154396,-3.3280876
31261561,31261535,6.834452,0.9103311,0.26439467
31281423,31281397,-9.796697,-0.4380969,-1.0801142
31301361,31301336,-1.3959409,4.6692357,-3.7871287
31321640,31321610,4.557342,-3.621754,-0.50887734
31341029,31341005,-1.8405415,7.6182113,-0.7078343
31365567,31365542,-2.7788906,-2.78121,6.550868
31385403,31385378,-1.318399,-3.064416,2.6666253
31401032,31401007,-0.041208684,-0.40188232,-2.9157672
31421802,31421680,3.553373,-1.5403072,0.46246058
31445266,31445237,-0.23145619,2.2354965,1.6436315
31461707,31461682,-1.7000016,-7.3197474,-4.7467318
31481519,31481494,4.4572535,1.9661832,1.8967154
31505619,31505594,2.154731,3.8795295,-1.2360309
31525603,31525577,-3.0315177,0.9676978,-3.126293
31541520,31541494,0.60388356,-4.635414,-0.44358584
31561587,31561562,-1.3589098,5.3700404,-0.15772018
31585251,31585220,2.3752103,1.525086,7.7152143
31601853,31601828,-2.9607508,1.0196872,-4.4241533
31621138,31621112,-3.985046,-0.32905272,2.659976
31644965,31644939,3.1810544,-0.76590425,0.06200093
31665637,31665608,-3.4210558,1.3783354,-2.6958141
31681610,31681584,4.003943,0.22450705,-2.7514906
31704939,31704914,3.1146727,-2.740004,3.172412
31725306,31725280,-3.7235675,0.63318604,-1.9344406
31741366,31741339,0.2111293,-3.6818118,4.870974
31756915,31756890,-4.543179,2.7045698,-4.6788955
31784953,31784928,4.5554943,-3.1652539,-7.0503488
31805046,31805021,-1.9331514,2.2814946,2.338405
31821523,31821497,-0.36719915,-1.8048515,-1.6274462
31841525,31841499,2.3155353,2.3993216,2.785031
31865546,31865520,2.6389468,1.0335532,-0.8865113
31881090,31881065,-3.607572,-0.7887528,2.7422767
31901729,31901704,-1.6858848,0.9017227,-3.175438
31925416,31925391,1.5820045,-0.4169734,-0.7370957
31945030,31945004,-0.76038957,1.1676121,1.2254945
31961572,31961546,5.539596,-0.35634518,-1.8307663
31981532,31981507,-1.1988134,-3.1786792,7.9665003
32005850,32005825,-2.451755,3.1474192,-1.9702482
32021792,32021768,9.456113,-1.7355703,-7.4521914
32041612,32041587,-2.26861,-0.65518695,9.366826
32065610,32065585,-3.7089753,9.118815,-1.7497134
32085501,32085475,5.9363403,-3.7238414,4.292801
32101483,32101455,-1.6250678,-2.8854032,1.2598009
32121605,32121580,-0.07328854,-2.087763,-4.1397066
32145154,32145128,-1.9399707,3.009159,-0.14998432
32161863,32161837,-1.234891,-0.76476866,0.9949114
32181665,32181639,5.4546056,0.97664726,3.2772193
32205377,32205351,-0.8322839,4.112593,0.6562787
32225048,32225022,2.2717981,0.36671412,-1.1008209
32241622,32241596,-2.2651846,-6.6840644,5.1070633
32261289,32261264,-2.496894,8.002943,-4.2615047
32285613,32285587,-4.490173,6.7591434,0.11698432
32301379,32301354,2.5050595,-4.621259,0.2915377
32321704,32321679,-1.0249612,3.275409,4.852311
32344980,32344952,0.7429282,0.17229365,-3.7610748
32365639,32365609,-0.23908575,-5.444429,3.6717424
32381614,32381588,4.9851317,-0.6261323,-8.039494
32401655,32401622,-1.1466848,6.9394345,-1.8596622
32425187,32425162,2.0440361,0.6988675,2.0012875
32441579,32441553,-0.23019852,2.6981225,-2.575374
32461636,32461606,-3.5918343,-0.67056906,-0.35314924
32485165,32485140,0.7058444,1.1407044,2.185773
32505625,32505599,-2.6812778,-1.5206732,1.6353326
32521816,32521792,-2.8446968,-0.75093496,-3.1723812
32541506,32541481,5.615058,-0.17841502,1.8458589
32565487,32565462,2.9545805,-2.3451195,-1.4236715
32581383,32581357,5.1939435,2.0503218,-0.86621845
32601758,32601732,-2.5982437,0.3011831,6.2660036
32625493,32625467,-4.9019647,-0.7762864,2.3435903
32645516,32645491,3.5613961,-2.287357,-0.6384161
32661521,32661495,-0.0059740697,-3.5359974,3.4185176
32681840,32681814,-1.368008,5.351278,2.4663727
32705080,32705054,-0.5627459,-4.288433,-1.2063979
32721824,32721799,-3.7617261,-0.09819382,0.9577789
32743233,32743207,0.50039184,-2.1346896,0.7920623
32765509,32765482,3.4020383,-1.1132953,0.77527887
32785678,32785649,-5.8974476,-1.8040367,-0.06165262
32801597,32801571,1.1702895,4.7142415,-1.1106316
32821608,32821583,4.8470263,-1.7119583,1.5969622
32845321,32845295,-4.0801187,6.627749,5.860953
32861883,32861857,4.4777026,-0.18053177,-2.1562777
32881582,32881557,-0.65246826,-4.733281,5.473982
32905158,32905132,-1.6740371,7.883096,1.5242798
32925521,32925495,4.0074854,-4.31077,-3.2991588
32941302,32941277,-6.9915185,4.3410063,2.4911938
32961911,32961885,3.3843353,-1.2037926,-3.5232804
32985772,32985747,2.9992368,2.8726773,0.5801571
33001896,33001870,-1.8942943,-8.191181,-0.36776054
33021679,33021655,0.011888958,1.9482379,-6.2727532
33041199,33041174,-0.36363223,3.626738,-0.59271854
33057775,33057749,1.315309,0.03991485,-2.5080895
33082538,33082513,0.40806714,0.308152,-1.0386922
33101177,33101151,4.8672495,-3.5490923,0.2761908
33125420,33125395,-2.5254934,3.2715435,0.322074
33141578,33141553,2.2458048,2.6380987,-2.840023
33161520,33161495,-1.4903916,1.55364,-2.6975887
33185485,33185460,-2.1864448,3.4829803,-1.5888627
33205775,33205749,2.1314275,-4.0745296,3.7438314
33221214,33221190,-3.4738505,0.7923963,-4.5918627
33225064,33225038,-4.8979955,4.568435,-5.646634
33249532,33249505,-1.9230684,6.404208,-1.8395131
33273968,33273941,2.4034376,3.2793124,3.1585155
33299587,33299561,1.3027763,0.36733198,2.9529169
33305627,33305601,-0.022814905,-1.3319094,1.3657137
33337941,33337913,0.42335132,-0.72129726,-2.4251795
33362064,33362039,1.4365629,-1.0498635,-3.0022314
33381933,33381905,-5.8265777,2.2715902,4.613502
33405603,33405577,0.37843585,0.009123913,2.2075078
33421227,33421201,0.55706716,2.9853973,-0.68441164
33441671,33441645,5.078784,-4.4060645,0.42625538
33465612,33465586,10.671322,-0.9604801,2.3125947
33485312,33485286,-8.21932,2.4898903,-6.0464973
33501160,33501135,4.7590756,-3.1230645,3.6915455
33521816,33521791,1.777053,4.792639,-3.9173656
33529792,33529767,8.110539,3.178978,-1.2479249
33561703,33561678,-3.0677855,0.72654563,1.4168297
33578279,33578254,-3.8883379,-0.20892616,1.2961434
33605545,33605520,-2.379796,0.19918095,-4.4594417
33621198,33621172,1.9659222,0.9202169,-1.2433039
33641552,33641526,5.296236,1.4439989,1.4049749
33661617,33661591,-3.55478,-2.5938566,-1.7377645
33685627,33685602,-2.888196,1.4344732,3.1153088
33701505,33701479,4.003346,1.68564,-4.8564878
33721682,33721656,-3.3601644,-0.34270245,6.56123
33745071,33745039,2.8863146,-4.8725047,-2.0973527
33765657,33765626,-1.5775236,0.75711685,-0.43550685
33781445,33781419,8.14068,-1.8524958,-0.13317816
33801825,33801799,-5.211724,2.4717574,-0.11066191
33825565,33825538,-1.0770646,-0.23456542,5.684004
33841123,33841045,-3.6651397,2.0646577,-4.726693
33861665,33861640,1.5058599,-4.494633,-0.94053084
33885412,33885386,-2.4265938,-2.5786822,-0.17542063
33905501,33905474,3.6278017,-2.6031897,-3.4583416
33921525,33921500,-3.2308881,1.3294165,1.7073388
33944984,33944959,2.671927,10.731891,-3.1152167
33965152,33965126,-6.7906756,-4.0960445,0.2523255
33981847,33981821,2.1493132,-3.365507,1.3577183
34001810,34001785,-0.72893155,1.6286098,-0.9164828
34025323,34025297,-1.5153538,-4.3730383,4.3308096
34045623,34045596,1.8891575,4.5473905,-5.1387253
34061712,34061686,-0.64791036,-2.9074624,6.890717
34081856,34081830,-2.1728046,3.101947,-4.687218
34105257,34105224,-1.1457,-2.2880254,-1.3614544
34121594,34121569,1.706382,-1.9753464,-4.6007586
34137048,34137023,-3.5983841,-1.3928863,1.8153232
34161957,34161932,3.7644515,2.372541,3.4160197
34185818,34185793,6.4232154,-1.6900519,2.0321336
34201242,34201217,-1.1919503,4.647667,-0.82093537
34221592,34221567,-0.5089308,-1.5876434,0.93127465
34242408,34242382,-0.7524698,-4.0187416,0.39621463
34261939,34261913,-1.0951196,-2.6543405,-6.614309
34281661,34281631,6.785303,8.199837,3.5457404
34305544,34305519,2.216396,-1.9229754,0.8596849
34325719,34325693,-1.7232625,1.5273392,-2.9817264
34341619,34341594,-0.92843634,-5.8505406,-4.5865293
34365062,34365036,7.6827254,0.69791037,6.7705364
34385703,34385678,-3.2434916,-0.8495495,-6.311802
34401639,34401608,-0.10826549,-0.18331489,5.436604
34421568,34421542,-0.32695594,4.254657,1.1947012
34445542,34445517,-7.5249934,1.2397442,-0.091366425
34465488,34465463,4.7112355,-2.4215896,0.27669135
34481518,34481492,3.0715008,2.3965375,-1.9264112
34501311,34501285,-6.49105,0.86536586,2.2970214
34525062,34525029,5.506376,-0.2746703,-1.9287083
34541613,34541585,-1.5576551,-2.228681,-1.9566917
34561397,34561371,-2.303666,4.378948,-4.3484983
34581842,34581816,1.8637269,-4.905389,3.3692238
34605275,34605249,3.0060885,0.98453003,-2.2687707
34621872,34621845,-3.393177,4.2668505,9.148065
34641821,34641795,5.176214,0.051729206,-5.439409
34665646,34665616,-3.286887,-5.5127783,2.182713
34681723,34681697,0.23741075,-3.0784192,-6.1595173
34701681,34701655,4.277704,3.7119744,4.7321725
34725467,34725441,-6.1345625,-3.7590952,-2.981349
34745843,34745818,2.0147164,0.14356105,2.5837286
34761840,34761814,-6.6389074,9.421267,1.5076342
34781403,34781377,3.2992141,-7.584863,1.1551248
34802073,34802048,1.0017272,2.1803987,-0.6542866
34821599,34821573,-3.439766,-0.07254322,-2.1979208
34833698,34833672,5.2009635,5.6862903,0.2261797
34865707,34865675,0.25783777,-5.0972776,6.105947
34885678,34885653,0.67676353,5.372121,-5.0750237
34902518,34902492,-1.0347694,0.5039452,1.520051
34921671,34921646,1.6290417,0.93776983,0.9443793
34945505,34945479,0.7963125,-2.7154055,-1.4162562
34961603,34961577,-8.800755,1.5732416,-4.691417
34981741,34981716,4.6200323,-2.977414,4.9037266
35005637,35005607,1.2009614,2.130438,0.70506
35025345,35025319,-0.3968768,-0.06879833,-3.2357855
35041773,35041747,-0.95097375,5.8459663,1.3080422
35061969,35061943,-3.7454355,-3.3789697,0.26888704
35085733,35085702,3.9593232,-4.1737037,-0.7443707
35101761,35101735,-0.58246565,2.8048673,-0.6211295
35121655,35121626,-0.6053021,5.7471843,-3.4738495
35141849,35141824,-1.899579,-3.812231,2.4110074
35165850,35165825,1.2616488,1.4375997,0.31601512
35181979,35181954,-0.7825053,-3.0339131,1.9457409
35202113,35202088,-3.3618555,-0.16060634,-0.79677033
35225866,35225841,2.1819782,-0.37988526,5.2644744
35241988,35241963,-5.0553503,3.867694,-2.4129922
35261880,35261854,4.463359,-3.5181847,-10.111626
35285690,35285664,-0.50547945,-0.54772425,-0.1482488
35305677,35305652,4.1871743,0.44521445,-1.4322354
35321725,35321700,-3.517884,-0.2796213,-0.4968572
35341689,35341664,0.14710967,-0.6130429,-0.86707586
35365262,35365232,2.7746177,0.89813083,-3.1754746
35381151,35381125,-2.6530058,-1.8227707,2.947154
35401779,35401753,-0.30942172,1.6569227,-6.1585655
35425686,35425660,-2.184462,0.98971194,5.7530284
35445438,35445412,0.7766267,0.047832545,0.105184704
35461393,35461367,-2.18973,-0.05183044,-2.8362467
35481835,35481809,3.9544752,-2.6979952,-0.01210803
35505600,35505575,-1.2212424,5.0245085,-0.34951887
35521772,35521746,1.8843753,-3.6312344,0.09051207
35541530,35541504,-1.705512,3.1826978,9.328703
35565462,35565436,-1.4434873,-1.9018155,-6.833916
35581545,35581520,-2.1609674,-2.5944085,0.747871
35601670,35601644,-1.3211092,0.4967624,-2.3094869
35621812,35621787,1.3943213,0.47727323,3.9919903
35645474,35645449,0.92190343,-1.4106196,2.2496128
35661384,35661358,5.166284,-1.7471865,-4.905635
35681876,35681850,-6.0338774,2.4332066,2.3389585
35705424,35705398,6.1866875,-5.4254365,-2.1014705
35725633,35725603,0.046434037,4.568356,4.731556
35741426,35741401,2.189367,-2.637646,1.654249
35762015,35761990,-0.8696757,1.0672312,-1.3813611
35785887,35785862,2.526364,-4.816071,2.151014
35801734,35801709,1.0054774,-3.6834934,2.482502
35821877,35821851,-2.9206781,5.449205,0.10276363
35845553,35845528,3.5016508,5.7208877,-1.825721
35865092,35865067,-5.0917654,0.07900112,3.0285463
35881696,35881670,-0.6385972,2.6604998,-2.555973
35901213,35901187,0.39225823,1.5948168,-6.2689586
35925746,35925721,0.013721856,2.247336,8.538067
35941711,35941684,1.8521018,-6.624337,-3.4771397
35961404,35961379,-8.488689,3.3204641,-1.8121992
35985654,35985625,-3.8069806,-2.7890618,6.011823
36005882,36005857,6.783848,6.536623,-7.4478083
36021884,36021858,-2.6458118,-5.4171815,5.0005984
36041912,36041886,-4.4038,-3.039252,-5.2851253
36065111,36065086,0.45651686,7.654716,3.754175
36081620,36081595,0.8239301,1.5968794,1.1053125
36102286,36102260,2.9044168,1.811986,-1.7090149
36121904,36121878,1.1331183,-0.65813774,3.3243961
36145725,36145699,1.1355777,0.9428954,1.7175099
36161365,36161340,-1.1687183,0.5132846,5.3056407
36181384,36181358,-2.0514421,0.7677499,-6.780657
36205662,36205636,-2.7881775,-4.5777116,1.0502878
36221091,36221065,0.032122355,-0.50572175,0.27891675
36241809,36241784,-3.9304082,4.440874,-2.2851872
36265554,36265528,5.3333936,3.9189484,2.7415047
36286352,36286326,-4.423754,0.9935972,-5.3239694
36302050,36302025,2.1961427,-0.80516446,4.743384
36321188,36321163,-5.485151,0.12386125,1.8438098
36345613,36345588,3.6332445,-3.528023,1.619145
36361938,36361912,-2.736553,2.1201289,-9.520312
36381816,36381790,-0.06772956,2.5651648,7.631792
36405461,36405436,-2.7024329,-2.651216,0.7461589
36421797,36421771,3.9376712,2.305766,-1.4408346
36441712,36441684,2.076208,0.22131649,1.0638695
36462023,36461998,0.057838682,-1.3262872,-3.237979
36485663,36485638,-1.3512338,-3.864736,-0.9166445
36501731,36501706,2.8928869,4.717571,4.4584336
36521826,36521801,1.0262693,-6.090338,-1.3963704
36545621,36545595,-1.1546,-4.2122436,-0.65544236
36565313,36565287,0.5443456,5.0747943,2.4028661
