timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
241633788,1646740479007000,11534086,401539044,1162613075,60257,60257,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,-0.089999996,-0.03,0.71,0.0,0,nan,nan,0,3,0,1,10
242633146,1646740480007000,11534086,401539038,1162613085,59492,59492,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.089999996,0.049999997,0.84999996,0.0,0,nan,nan,0,3,0,1,10
243633659,1646740481007000,11534086,401539026,1162613091,58663,58663,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.099999994,-0.01,0.84999996,0.0,0,nan,nan,0,3,0,1,10
244633593,1646740482007000,11534086,401539021,1162613093,57939,57939,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.07,0.07,0.88,0.0,0,nan,nan,0,3,0,1,10
245633598,1646740483007000,11534086,401539021,1162613104,57094,57094,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.049999997,0.08,0.88,0.0,0,nan,nan,0,3,0,1,10
246637832,1646740484011000,11534086,401539008,1162613105,56218,56218,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,-0.089999996,0.099999994,0.78999996,0.0,0,nan,nan,0,3,0,1,10
247637599,1646740485011000,11534086,401538991,1162613112,55285,55285,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.19999999,-0.14,0.14,0.89,0.0,0,nan,nan,0,3,0,1,10
248637733,1646740486011000,11534086,401538987,1162613138,54450,54450,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.22999999,-0.089999996,0.21,0.84,0.0,0,nan,nan,0,3,0,1,10
249637656,1646740487011000,11534086,401538977,1162613164,53597,53597,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.19,-0.04,0.19,0.88,0.0,0,nan,nan,0,3,0,1,10
250638814,1646740488011000,11534086,401538980,1162613174,52632,52632,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.0,0.049999997,0.77,0.0,0,nan,nan,0,3,0,1,10
251637951,1646740489011000,11534086,401538976,1162613190,51889,51889,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,0.01,0.089999996,0.85999995,0.0,0,nan,nan,0,3,0,1,10
252642095,1646740490015000,11534086,401538980,1162613190,51165,51165,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.12,0.12,0.02,0.72999996,0.0,0,nan,nan,0,3,0,1,10
253646266,1646740491019000,11534086,401538991,1162613202,50407,50407,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14999999,0.11,0.099999994,0.77,0.0,0,nan,nan,0,3,0,1,10
254646029,1646740492019000,11534086,401539002,1162613207,49754,49754,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,0.03,0.13,0.72999996,0.0,0,nan,nan,0,3,0,1,10
255646187,1646740493019000,11534086,401539005,1162613224,48964,48964,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.04,0.07,0.66999996,0.0,0,nan,nan,0,3,0,1,10
256646217,1646740494019000,11534086,401539006,1162613227,48161,48161,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.02,0.65,0.0,0,nan,nan,0,3,0,1,10
257646174,1646740495019000,11534086,401539005,1162613225,47648,47648,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,-0.11,0.01,0.68,0.0,0,nan,nan,0,3,0,1,10
258646301,1646740496019000,11534086,401539006,1162613224,46845,46845,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.07,-0.01,0.69,0.0,0,nan,nan,0,3,0,1,10
259646349,1646740497019000,11534086,401539001,1162613225,46314,46314,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.03,-0.01,0.64,0.0,0,nan,nan,0,3,0,1,10
260646329,1646740498019000,11534086,401538991,1162613223,45588,45588,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.06,0.03,0.38,0.0,0,nan,nan,0,3,0,1,10
261645987,1646740499019000,11534086,401538992,1162613230,45232,45232,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.03,0.02,-0.56,0.0,0,nan,nan,0,3,0,1,10
262645872,1646740500019000,11534086,401538992,1162613218,45188,45188,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,-0.02,-0.19999999,0.0,0,nan,nan,0,3,0,1,10
263646677,1646740501019000,11534086,401538997,1162613210,45379,45379,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,0.0,-0.14,0.0,0,nan,nan,0,3,0,1,10
264646411,1646740502019000,11534086,401538989,1162613221,45306,45306,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,0.03,0.0,0.0,0,nan,nan,0,3,0,1,10
265646375,1646740503019000,11534086,401538993,1162613221,45220,45220,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.01,-0.04,-0.03,0.0,0,nan,nan,0,3,0,1,10
266646509,1646740504019000,11534086,401538995,1162613219,45411,45411,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,-0.02,0.0,0.0,0,nan,nan,0,3,0,1,10
267646751,1646740505019000,11534086,401538996,1162613216,45310,45310,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.03,-0.02,0.0,0.0,0,nan,nan,0,3,0,1,10
268650574,1646740506023000,11534086,401538999,1162613221,45312,45312,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,-0.03,-0.049999997,0.0,0,nan,nan,0,3,0,1,10
