timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
38270113,38269797,0.9999768,0.006221502,-0.0025181617,-0.0012153719,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
38318238,38317947,0.9999744,0.006448719,-0.0030812628,-0.0004692186,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
38366138,38365852,0.9999792,0.0056520184,-0.0031404737,-0.00013564025,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
38418115,38417831,0.99998343,0.0051955776,-0.0023301349,0.00094412937,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
38469614,38469328,0.99997663,0.005927043,-0.0030522223,0.0015463599,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
38518006,38517722,0.99997973,0.0055086147,-0.0030460174,0.0010006936,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
38565584,38565293,0.99998236,0.0050750542,-0.0030678778,0.0004994513,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
38618378,38618090,0.999983,0.0051560127,-0.002584208,0.00083867484,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
38670256,38669960,0.99998516,0.0041680625,-0.003518399,0.00041608774,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
38718086,38717797,0.99999326,0.0028194077,-0.0023682434,-6.0370538e-05,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
38765889,38765594,0.99999493,0.0022971753,-0.0021211652,-0.00060851756,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
38817989,38817703,0.9999948,0.0025929494,-0.0019341882,-0.00017565052,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
38866539,38866140,0.9999942,0.002671888,-0.0021367725,-0.00023453591,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
38918162,38917879,0.9999915,0.0031074728,-0.0026567983,-0.000613848,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
38966023,38965733,0.99999297,0.0032274725,-0.0017670768,-0.0008601903,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39017891,39017598,0.9999917,0.0035198606,-0.0018000755,-0.0009873731,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39066172,39065885,0.999991,0.0033500362,-0.0019796202,-0.0016779649,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39118129,39117836,0.99999005,0.0033969139,-0.002706296,-0.0011027984,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39170163,39169856,0.999989,0.004194347,-0.0015946471,-0.0014437188,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39218135,39217850,0.9999889,0.0043634395,-0.0017054585,-0.0005373496,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39265582,39265295,0.9999913,0.0038809883,-0.0015738525,-0.00015216974,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39318198,39317910,0.9999922,0.0032584886,-0.0022626943,0.00018834413,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39369533,39369250,0.99999654,0.0018625759,-0.0017673362,0.00069095404,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39418331,39417995,0.9999957,0.0025879333,-0.0013216819,0.00042041703,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39465852,39465562,0.9999977,0.0021662088,9.690298e-05,0.00017311503,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39518000,39517716,0.9999971,0.002124631,0.0010318953,-0.0004979702,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39565982,39565694,0.99999774,0.0018026617,0.0009666021,-0.0006515478,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39617938,39617654,0.99999857,0.0007623762,0.001470768,-0.0005663098,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39665900,39665611,0.99999774,0.00059211714,0.0017864814,-0.001026183,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39718508,39718219,0.9999955,-0.0011376607,0.0025364908,-0.0010846015,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39766125,39765827,0.99999475,-0.00086386787,0.0027084548,-0.0015759519,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39818308,39818010,0.9999951,-0.0014091479,0.0022585306,-0.0016262773,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39870299,39870007,0.99999243,-0.0018532743,0.0027379426,-0.0020762635,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39917829,39917536,0.9999919,-0.0012701337,0.0032302856,-0.0020695662,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
39966184,39965895,0.99998724,-0.0016354265,0.0039614043,-0.0027054918,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40018276,40017935,0.9999844,-0.0014774617,0.0043273,-0.0032245184,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40070112,40069828,0.99998534,-0.0012028817,0.0043516266,-0.002990228,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40118318,40118029,0.9999836,-0.0014059138,0.0046447497,-0.003071397,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40166315,40166019,0.9999826,-0.0018707771,0.004049037,-0.0038670832,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40217733,40217435,0.9999743,-0.0026407274,0.0039758408,-0.0053543067,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40269480,40269195,0.99997836,-0.0023212081,0.0027806223,-0.005506788,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40318377,40318027,0.9999806,-0.002357944,0.002516896,-0.0051834327,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40367105,40366815,0.9999801,-0.0021725583,0.002293318,-0.005476128,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40417634,40417344,0.9999815,-0.0017847028,0.0017118241,-0.005557735,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40465826,40465530,0.9999802,-0.0013618175,0.0015864519,-0.005947015,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40518333,40518033,0.99997985,-0.0023738847,0.0016024787,-0.0056718304,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40570201,40569911,0.9999776,-0.0016443647,0.0012141152,-0.006391732,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40618070,40617778,0.99998575,-0.0013409515,0.0016699836,-0.004889925,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40666386,40666042,0.9999859,-0.0013452591,0.001131312,-0.00502864,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40714611,40714314,0.99999267,-0.00063217484,0.0007573065,-0.0037175405,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40770232,40769933,0.9999956,-0.0004127276,-0.00046390743,-0.0028957871,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40817955,40817670,0.9999917,-0.00022199094,-0.000566856,-0.0040351497,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40866373,40866082,0.99999017,0.00068480655,-0.0012014485,-0.0042190854,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40917910,40917619,0.9999906,0.0009259572,-0.0011472884,-0.0040881676,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
40966045,40965761,0.9999914,0.0008968331,-0.0012377161,-0.003869916,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41018344,41018056,0.9999908,0.000109145854,-0.0014290393,-0.0040584467,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41066263,41065971,0.99998987,-0.0004069287,-0.001943984,-0.004058218,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41118368,41118080,0.9999892,-0.00029995627,-0.0016989938,-0.004320536,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41165636,41165341,0.9999876,-0.0007881181,-0.0021959632,-0.0044208243,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41217553,41217269,0.99998254,-0.0011590278,-0.0029035392,-0.0050239726,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41270352,41270064,0.9999785,-0.0019365902,-0.0036822814,-0.0050748917,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41318240,41317949,0.99997795,-0.002189546,-0.004051688,-0.004785315,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41365700,41365403,0.9999809,-0.00084857777,-0.003984448,-0.0046441546,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41414592,41414309,0.999984,-0.0010489321,-0.0031878103,-0.0045752204,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41466217,41465928,0.9999849,-0.0006491497,-0.0025616218,-0.0048238966,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41518411,41518123,0.99998784,-0.00018381802,-0.0025286917,-0.004245931,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41566173,41565879,0.99998575,-0.0009571428,-0.0031663263,-0.0042050225,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41618283,41617993,0.9999881,-0.00083785265,-0.0037085856,-0.003066709,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41665593,41665299,0.9999863,-0.0008164362,-0.004037692,-0.0032244094,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41718048,41717761,0.99998593,-0.00071646983,-0.0041572824,-0.003209977,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41766278,41765984,0.9999813,-0.0006416915,-0.0051122713,-0.003318452,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41815187,41814881,0.99998397,-0.00047067975,-0.0047239936,-0.0031147113,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41866318,41865958,0.9999847,-0.00062411075,-0.0044128597,-0.0032837456,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41913834,41913541,0.99998164,-0.00049977837,-0.0044032237,-0.0041352157,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
41970294,41970004,0.99998194,-0.00036805467,-0.004232817,-0.004254168,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42018389,42018095,0.9999815,0.000647196,-0.004951041,-0.0034795916,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42065968,42065680,0.9999799,0.00051539537,-0.0049421596,-0.00394276,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42114688,42114392,0.9999779,0.00022769331,-0.004970522,-0.004414665,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42169939,42169653,0.9999742,-0.0009790141,-0.005466592,-0.0045777885,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42217860,42217570,0.999978,-0.0013478193,-0.005058648,-0.0040783067,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42265764,42265473,0.99998015,-0.0009059963,-0.0049955538,-0.003748154,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42318514,42318223,0.9999817,-0.0010993079,-0.0051340703,-0.0030437263,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42366274,42365974,0.99998146,-0.0016683297,-0.0049072998,-0.003184641,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42418122,42417830,0.99997455,-0.0018080478,-0.0051173414,-0.0046327175,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42466069,42465770,0.9999742,-0.0022943974,-0.0057685953,-0.0036420014,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42518084,42517800,0.9999728,-0.0012690257,-0.0061861775,-0.0038200354,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42566235,42565942,0.9999767,-0.0016986877,-0.0061484524,-0.002482991,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42617789,42617500,0.99997705,-0.001510017,-0.006230354,-0.002234854,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42670351,42670013,0.999971,-0.0019748665,-0.0072449967,-0.001349889,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42710403,42710117,0.9999697,-0.002696114,-0.0071359533,-0.0015773225,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42766124,42765826,0.9999755,-0.002142143,-0.0066039152,-0.0008613705,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42818281,42817990,0.9999786,-0.0025204085,-0.0058973706,-0.0013111051,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42870184,42869881,0.99997336,-0.0026147577,-0.0065913885,-0.0017252292,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42918198,42917908,0.9999737,-0.0029289485,-0.006300965,-0.002106937,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
42966539,42966253,0.99996996,-0.0031496014,-0.0066120303,-0.0025567957,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
43018278,43017933,0.9999665,-0.0029003993,-0.0072079236,-0.0025616034,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
43066058,43065766,0.9999643,-0.002443923,-0.007591872,-0.002789615,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
43117913,43117624,0.9999683,-0.0027055214,-0.0071439208,-0.0022765675,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
43166006,43165715,0.99997175,-0.0028597664,-0.0066337087,-0.0020767914,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
43218434,43218141,0.9999689,-0.0023730488,-0.006914983,-0.0029822418,0.9999999,9.841441e-10,6.9424977e-10,-0.00051576976,2
