timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
27489397,27489369,-0.003777848,0.011386076,-0.004144386
27509232,27509205,-0.045265157,-0.055075526,-0.05757576
27529233,27529205,-0.028018095,0.009332103,0.018513465
27553734,27553707,-0.03924397,-0.035173155,-0.012133444
27570139,27570112,0.011688273,0.049189117,0.05005036
27589448,27589421,-0.03550152,-0.105349034,-0.035335552
27613351,27613323,-0.049693618,0.0081844395,-0.03766304
27628874,27628846,0.011433093,-0.03207342,-0.017596707
27649435,27649408,-0.049068913,-0.029598523,-0.061514955
27672976,27672949,0.011857052,-0.10458866,-0.013074673
27689701,27689673,0.005572116,0.0055631353,-0.013516974
27710326,27710298,0.06876931,-0.0026055828,0.0801111
27729156,27729129,-0.04413854,-0.020862259,-0.06445387
27753265,27753234,-0.00021167232,0.031561717,0.06438638
27769483,27769455,-0.021603387,0.051465135,-0.04761585
27789440,27789413,-0.018289104,-0.031244718,-0.010009617
27809576,27809548,-0.0009789456,-0.009357881,-0.10222231
27833749,27833722,-0.025338799,0.023423199,0.015198883
27849400,27849373,-0.06878968,0.006587447,-0.03277426
27869728,27869700,0.05964644,-0.0055090594,-0.09371078
27893638,27893607,0.017685492,-0.033374492,0.06030239
27908994,27908966,-0.03613334,0.02249039,-0.0011565319
27928704,27928670,0.008766832,-0.0019095263,-0.024597296
27949713,27949679,-0.042751845,0.024067603,-0.010626474
27973765,27973738,-0.011354941,0.048274647,0.028147481
27989848,27989821,-0.06066178,-0.020814715,-0.006743227
28009586,28009558,-0.0020424982,-0.042256746,0.001850149
28029577,28029550,-0.009931411,-0.0146058565,0.03474839
28049450,28049422,0.018223513,0.009746183,0.0058907145
28069594,28069561,-0.045820322,-0.05280972,-0.053601533
28089241,28089213,0.052655682,0.009591412,0.010091439
28112864,28112835,-0.058048118,0.1065893,-0.022614961
28130206,28130178,0.031221082,0.06480132,0.011341325
28149415,28149387,0.012172433,-0.07110807,0.10889646
28173425,28173397,0.05333358,0.023537561,0.016535806
28189583,28189555,0.05885715,-0.014773842,0.014373307
28209037,28209010,0.024313893,-0.005207658,-0.055541888
28229201,28229174,-0.038796037,-0.0029742327,0.07662804
28249503,28249475,-0.028389802,-0.006057015,-0.040598154
28269893,28269865,-0.045739803,-0.0722901,0.012526655
28289407,28289379,-0.031048095,-0.026712311,-0.027034493
28312951,28312923,-0.023640662,-0.050289497,-0.043454558
28329429,28329402,0.0068085156,0.052704033,0.04014212
28349374,28349347,-0.0027699585,0.061688542,-0.027616838
28369282,28369254,0.0049212934,-0.032837693,0.052948706
28393868,28393842,0.035183735,0.02759762,-0.009498844
28409368,28409341,0.057150874,0.033087686,0.009500986
28429373,28429346,0.08799651,0.0036715777,-0.024421256
28453353,28453326,0.0059543992,-0.068925425,-0.031675186
28469758,28469730,0.03417986,-0.013927172,0.0038044688
28489215,28489187,0.010606432,-0.061641328,-0.0049215932
28509361,28509333,0.0071012834,0.036483686,0.019148612
28529281,28529254,0.03415338,0.061011113,0.01636509
28542907,28542880,0.036644462,0.038656373,-0.099850066
28569495,28569467,-0.01926511,0.06659691,0.018921535
28593524,28593497,0.022847949,0.022638988,-0.05695599
28609251,28609222,-0.007728936,-0.007878233,0.020972429
28629167,28629140,0.006338044,-0.07998044,-0.04909625
28652888,28652862,-0.054078884,0.048280086,0.05405136
28673455,28673428,0.03322472,0.0065701823,-0.056600735
28689288,28689260,-0.01860695,0.011806311,0.014434224
28709380,28709352,-0.01678677,-0.08079929,0.034308683
28733259,28733228,-0.03242336,0.0011715697,0.012800349
28749768,28749740,-0.011112021,-0.047713704,0.0047126375
28769307,28769279,-0.012526124,0.028668588,0.0748648
28789360,28789333,0.010368098,0.029030921,0.028925667
28813480,28813453,-0.018220764,-0.105438046,-0.059406687
28829302,28829275,0.001304043,0.0012537834,0.051601622
28849334,28849306,3.5713427e-05,-0.004353814,-0.0925655
28873476,28873449,0.007181271,0.0364156,-0.01876952
28889209,28889181,-0.008436172,0.0015952267,-0.042085
28909613,28909586,0.025328921,-0.053562567,0.030237516
28929484,28929456,0.04681816,-0.03134195,0.04263673
28952879,28952850,-0.008144279,0.06778656,0.015791256
28969291,28969263,0.0432613,-0.071130626,0.023818716
28989473,28989445,-0.030347925,0.031753518,-0.015407164
29013493,29013466,0.025354702,0.03634428,0.013101056
29029255,29029224,-0.029861182,-0.003334587,-0.05498516
29049164,29049137,0.006546772,-0.03268015,0.062551655
29069103,29069075,-0.0737703,0.0068929535,0.021342233
29093236,29093210,-0.05823015,-0.029436512,0.0825214
29109503,29109475,0.12697047,-0.01331868,-0.006147213
29129408,29129380,0.060486794,-0.0707193,-0.005661155
29153272,29153240,-0.10694897,0.02211493,-0.03643691
29168972,29168943,0.010121909,-0.025250362,-0.057984877
29189624,29189596,-0.052722007,0.016713792,0.044948112
29209295,29209267,-0.014343359,-0.009672938,-0.040975384
29233311,29233283,0.022447906,-0.018274471,-0.038453612
29249411,29249384,0.007303348,-0.044716936,0.03358293
29269010,29268982,0.0043480108,0.014499817,-0.03053942
29293579,29293552,-0.0049462486,0.0702826,0.050217018
29309626,29309599,0.041148208,-0.022947855,0.06496133
29329552,29329524,-0.026327882,0.062230665,0.04362972
29349457,29349429,-0.02740053,-0.031500883,-0.025917223
29373488,29373461,-0.05779279,-0.0017162154,-0.021462467
29389328,29389300,-0.0030172565,-0.030132927,-0.0016035215
29409405,29409377,0.0021571422,-0.07093573,-0.0113409795
29430393,29430365,0.02302514,-0.022835802,0.043822292
29449475,29449447,-0.008934411,0.021782024,-0.020887472
29468947,29468920,0.048291143,0.04397126,0.035121944
29489449,29489422,-0.02233725,0.011291915,-0.06699501
29513414,29513387,0.08026805,-0.039775982,0.038443316
29529815,29529787,-0.023590665,0.012382785,0.030309254
29549543,29549516,0.010390326,0.01238166,0.016616348
29573533,29573500,0.025624007,-0.023990449,-0.049679473
29589364,29589336,0.029765822,0.017228499,-0.10803494
29609410,29609383,-0.052468594,-0.028669514,0.021628177
29632994,29632967,0.044269554,-0.04157575,0.04740762
29648678,29648650,0.015813727,-0.023954524,0.054950073
29664644,29664612,-0.02512602,-0.010674357,0.06440393
29689417,29689389,0.01275918,-0.022895109,0.06350359
29711682,29711654,-0.0023340436,-0.04220438,0.0097858105
29729443,29729416,-0.034334928,-0.029586619,-0.08866849
29749397,29749370,0.0123465005,-0.011286561,0.005419689
29773064,29773031,0.017116684,0.016106492,-0.0007434194
29793507,29793479,-0.05997119,-0.049024176,0.004722098
29809394,29809366,-0.00788345,-0.008169683,0.008329287
29829538,29829510,0.03208588,-0.023787923,-0.027876161
29849950,29849924,-0.018716358,0.047918122,0.034761712
29869479,29869452,0.04398015,-0.000903541,0.04159251
29890178,29890152,-0.051088538,0.012348601,0.0207773
29911144,29911117,-0.009414919,0.100478455,-0.019395307
29929284,29929257,-0.0016327573,-0.07006889,-0.029603796
29945396,29945367,0.015629573,-0.022813873,-0.026170144
29970477,29970450,0.010946554,-0.0013291484,-0.016184075
29993051,29993023,-0.0006233989,0.017919695,0.030102812
30009060,30009030,0.012932211,0.03834209,0.0031650192
30027002,30026975,-0.046715222,-0.088629134,-0.048897143
30041429,30041402,-0.024813194,-0.0029133013,0.017794505
30073481,30073453,0.022012506,-0.015274109,0.03638884
30080903,30080875,-0.033842634,-0.010123113,0.00075718586
30108952,30108925,0.04644404,0.03665639,0.0037151834
30130998,30130969,0.058462493,0.024766598,-0.009480412
30145239,30145211,0.039802928,-0.014112318,-0.056499753
30171653,30171621,-0.031764925,-0.039745584,-0.022254312
30177569,30177541,-0.0072661224,-0.0067950455,-0.031248331
30209552,30209524,-0.05281472,0.032890122,0.024321746
30229620,30229593,0.07559648,-0.020919396,0.08251475
30252372,30252345,-0.063571304,0.008357784,-0.04934939
30268915,30268887,0.007874249,-0.019334912,0.04896693
30289883,30289850,-0.044431046,0.0403874,0.021443654
30305732,30305706,-0.02651446,-0.03476766,-0.04511831
30329676,30329649,-0.04168095,-0.021727754,0.03833941
30353190,30353163,0.053249173,-0.024337655,0.037395865
30370539,30370511,-0.04910429,0.03591273,0.026159614
30389421,30389393,0.018724892,-0.041210853,0.013549846
30413551,30413524,0.04122492,0.05385593,-0.032941643
30424838,30424810,0.04240065,0.076508105,0.017896323
30449355,30449328,-0.017173158,-0.0123379165,-0.0009904002
30469429,30469401,-0.025093906,0.023474276,-0.029842444
30493454,30493426,0.025076116,-0.020533372,-0.030420454
30509454,30509426,-0.016326098,0.0018285711,-0.015610942
30529416,30529387,0.011742976,0.036060717,0.031210506
30553473,30553445,-0.02160533,0.008547269,0.06378735
30569400,30569372,0.026331982,-0.022877885,-0.056019664
30588878,30588850,0.045497667,0.017796712,-0.012764511
30613014,30612987,-0.074484125,-0.058914833,0.038750693
30633801,30633774,-0.046654627,0.031614266,0.020239541
30649358,30649330,-0.0468864,-0.03680852,0.04484414
30669382,30669354,-0.039375313,0.02970724,-0.065791845
30673396,30673368,-0.01501647,0.0151317455,-0.072801545
30704987,30704958,0.059543926,-0.004006947,-0.016293455
30729495,30729467,-0.0064559905,-0.025019303,-0.011386271
30749496,30749469,-0.06782255,0.049639545,-0.013236381
30773443,30773415,0.037177227,0.02304301,0.047182895
30789452,30789424,0.05097215,-0.07034383,0.041916516
30809313,30809286,-0.006795384,0.036612287,-0.05525614
30833441,30833414,-0.041425474,6.2692445e-05,-0.025212986
30849433,30849405,-0.016345346,0.0035460982,-0.009162864
30869400,30869373,-0.00087899854,0.03910546,0.023973277
30889313,30889286,0.037803926,0.013248136,-0.06159345
30913840,30913812,0.06290633,-0.09109392,-0.028677763
30929561,30929533,0.0029797312,-0.012300996,0.073459625
30949352,30949324,0.07147327,-0.012199253,-0.07318938
30973407,30973380,0.055257954,-0.004183944,0.034556933
30989700,30989670,-0.12802535,-0.05325968,0.018526739
31009753,31009725,0.041321676,-0.017191734,-0.031071134
31029702,31029668,-0.02742022,-0.024436928,-0.020692246
31053454,31053426,-0.06712542,-0.14915013,-0.0054072533
31069245,31069215,-0.006073741,0.023776863,0.019018292
31089550,31089523,-0.024617279,-0.06185032,-0.007520826
31113098,31113071,0.0006985087,0.05011817,0.02334092
31129702,31129675,-0.0155962,-0.043984875,-0.028800434
31149197,31149169,0.056887697,-0.009792069,-0.011843983
31169433,31169405,0.031751033,0.01166292,0.014025308
31193828,31193800,-0.0049400493,-0.026175931,-0.0016055186
31209539,31209512,-0.019520521,0.0033723619,-0.017280916
31229560,31229532,0.036333308,-0.10987365,0.06784094
31249493,31249465,-0.0029903846,-0.04218016,0.011607053
31269364,31269335,0.017692283,0.043836102,0.025711318
31289260,31289231,0.006427044,-0.055986203,-0.025497342
31313140,31313114,0.038015008,0.026852958,-0.055226922
31333384,31333357,0.045703873,0.07594125,0.06612976
31348996,31348968,0.00018252758,0.020846065,-0.074055344
31369563,31369534,0.042450495,0.05350043,-0.02608709
31393591,31393564,0.04992456,-0.06534388,-0.0029166443
31409605,31409578,0.018915394,0.0037585907,0.015362769
31429460,31429433,-0.008927422,0.022044865,0.03380683
31449363,31449335,0.0251803,-0.02492367,0.05534497
31473726,31473698,0.023874167,0.062972195,0.06198683
31489136,31489109,0.011551974,-0.07871631,0.08167473
31509587,31509559,0.05140144,0.017220318,0.018764552
31529560,31529532,0.0054757195,0.020266451,-0.033731934
31549620,31549592,0.10680091,-0.020135656,0.050274253
31569474,31569446,0.0596114,-0.027465185,-0.04060548
31589267,31589235,0.056157913,-0.045851253,0.04516841
31613609,31613582,-0.01968274,0.027956532,-0.05523949
31629640,31629608,-0.020815365,-0.005663245,0.007011024
31649191,31649156,0.020535765,-0.011130583,-0.0307029
31669796,31669766,0.018391183,0.04819435,-0.11828278
31689196,31689168,0.06256878,-0.07421093,0.00763183
31708913,31708883,0.06808042,0.012964785,-0.029503226
31729427,31729400,0.038753424,-0.05146131,0.015799725
31753515,31753487,-0.036909156,-0.01708262,-0.06109671
31769451,31769423,-0.0114624705,0.045066588,0.07849887
31784956,31784928,0.020985842,-0.021959612,-0.05366461
31813158,31813131,0.0066220216,-0.03455679,-0.00020065292
31829394,31829366,-0.026960392,0.037644044,-0.036558725
31849389,31849361,-0.008295316,-0.014928881,-0.00058343814
31869820,31869793,-0.05120937,0.024626486,-0.023323495
31893849,31893822,-0.023127139,0.0012787452,-0.06579163
31909213,31909185,0.013448501,-0.027017837,0.04252242
31929531,31929504,-0.012838604,-0.011026483,-0.01695657
31949181,31949152,0.049360767,-0.0037475443,-0.037618995
31969594,31969561,0.015361096,-0.037567265,-0.05027159
31989521,31989493,-0.07040209,-0.05175762,0.0926109
32005852,32005825,-0.0481936,-0.024011057,0.042033315
32033855,32033827,0.010205647,-0.06779284,0.035827313
32049676,32049645,0.01153007,-0.06797288,0.0046304655
32069589,32069562,-0.10091598,0.030597236,-0.0001749067
32093620,32093592,0.018733012,-0.029503444,0.13612485
32109439,32109411,-0.001358232,-0.0009069522,-0.002898709
32129526,32129498,0.04268516,-0.02538421,0.051912785
32149182,32149155,-0.04221006,0.013243347,0.03955436
32169992,32169965,-0.04870578,0.0024851707,0.010198455
32189769,32189741,-0.04771728,0.0045778523,-0.0139308125
32209394,32209366,-0.0064626886,0.0677376,-0.014249036
32233131,32233104,0.0047949064,0.012828406,0.05908194
32249745,32249718,-0.07131483,-0.059332337,-0.04730706
32269255,32269226,0.05004881,-0.015223966,0.031410474
32289845,32289818,0.0038164395,0.07706539,-0.021246294
32314003,32313976,-0.0026875106,0.057934284,0.04659368
32329446,32329419,0.016312947,0.043724768,0.036905512
32348932,32348905,-0.022473589,-0.008366173,0.0057201586
32369830,32369799,-0.07687703,-0.041420333,0.07488763
32389587,32389560,-0.037035502,-0.03347519,-0.0160221
32409545,32409518,0.039077118,-0.07118756,0.01612466
32433168,32433141,0.055093225,0.016260952,0.018856578
32453959,32453932,-0.016514545,0.0017484291,0.022587331
32469586,32469558,0.011840723,0.004302304,0.0014579813
32489115,32489088,0.02610456,-0.0061413455,-0.001296161
32509592,32509565,-0.025887806,0.022398245,0.017346067
32529654,32529622,0.0192643,-0.029011147,0.0064741867
32549472,32549444,-0.06030197,0.0105731785,-0.003839807
32569541,32569513,0.05643811,-0.008113164,-0.022014901
32593274,32593247,0.078129016,-0.041049086,-0.009340712
32609554,32609527,0.042584352,0.014636582,-0.021457959
32629545,32629518,-0.025137903,0.027271388,0.037350927
32653538,32653511,0.020419246,-0.052468143,0.05024996
32669467,32669439,0.08551386,-0.038565774,0.01576659
32689421,32689394,0.042763393,0.039273918,-0.0143142585
32705082,32705054,0.023333196,-0.017079238,0.011726055
32733797,32733770,-0.05490081,-0.046660606,-0.001424799
32743235,32743207,-0.015307853,-0.062875696,-0.003467692
32769605,32769577,0.061697852,-0.013001422,0.020473884
32793338,32793311,0.01682746,-0.03335389,0.05854992
32809546,32809518,-0.0708603,-0.021598104,-0.04612604
32829566,32829538,-0.006329691,-0.05712935,-0.07600171
32849294,32849267,-0.05177611,0.005272625,0.050862703
32873793,32873766,-0.006103608,-0.078320175,-0.0020698316
32889541,32889513,0.013907624,-0.059402753,-0.030063912
32909053,32909025,0.04503662,0.01887773,0.021119168
32929891,32929863,0.06832642,-0.042044196,0.033789396
32949253,32949220,-0.06040024,-0.0008530775,-0.053019937
32969905,32969878,-0.0013432759,0.034031272,0.061659414
32990770,32990742,0.05899051,0.0023110327,0.036901344
33013801,33013774,-0.0226573,-0.028696949,0.037183363
33025616,33025589,0.020631628,0.0016659261,0.00509819
33049688,33049660,-0.013888812,-0.0006515607,-0.02236042
33067697,33067670,0.007816044,0.0416511,-0.06428189
33089666,33089637,-0.028136702,-0.04937549,0.017590083
33109774,33109747,0.026044903,-0.043505806,0.020134144
33129420,33129392,0.030660607,-0.044925842,0.052282482
33153659,33153625,-0.02159649,-0.027830483,0.03410154
33169780,33169753,0.035947904,-0.065435655,0.05519379
33189528,33189501,0.00398804,0.06675163,-0.018153682
33213477,33213449,0.0204704,-0.036490154,0.019625392
33225066,33225038,-0.033360716,0.040661875,-0.030589905
33249534,33249505,0.010014716,0.08540575,0.014700223
33267992,33267963,0.01922713,0.08958873,0.036015484
33273970,33273941,-0.005453759,0.055788822,0.04265212
33305634,33305601,-0.025724193,0.04126024,-0.009656471
33331000,33330974,0.012725695,0.053371597,-0.04505385
33337943,33337913,0.042497832,0.025924275,-0.070441104
33369799,33369771,0.02704709,0.008244972,-0.019946504
33389784,33389757,0.003466549,0.020337224,0.0032074426
33409585,33409555,0.026796447,0.018874614,0.021123638
33434009,33433983,0.046572804,0.030874683,-0.015302234
33449611,33449583,-0.08055607,-0.019232066,0.010647852
33469591,33469563,0.032979086,-0.041370682,0.05273208
33493309,33493281,0.03835435,0.0075786887,-0.059771303
33509636,33509604,-0.08567261,-0.029534861,0.014513376
33529794,33529767,0.054419342,0.013430711,0.00582267
33547382,33547356,0.054274708,-0.01485011,0.013009979
33573561,33573533,-0.059998173,-0.0086938925,0.05403906
33589675,33589647,-0.012699989,0.017219331,0.013098016
33609476,33609448,-0.012393066,-0.035028037,-0.017293237
33629033,33629005,-0.000641163,0.0124016125,-0.034103576
33649673,33649647,0.0019718995,0.08791818,0.00032431114
33669626,33669598,-0.021231987,-0.016205551,0.020344393
33689620,33689593,0.024948029,-0.018009732,0.026746325
33713170,33713143,-0.0033958275,-0.012796931,0.016032249
33729646,33729614,-0.062753126,-0.011664219,0.030462433
33749371,33749344,-0.020764353,-0.021700956,0.010691755
33769774,33769741,-0.009615334,-0.025918232,-0.01684467
33789012,33788984,-0.047677465,-0.043980967,-0.0075553665
33809606,33809577,0.06279609,-0.034911387,-0.011962017
33829609,33829582,-0.023699556,-0.008464208,0.003940458
33853924,33853897,0.010193011,-0.027157562,-0.0032224143
33869228,33869201,0.01781135,0.03957262,0.03827647
33889514,33889486,0.033748902,-0.07547526,0.060002126
33913623,33913595,-0.04741905,0.016653994,-0.0058662887
33929519,33929491,0.020501845,-0.08972107,0.06541421
33949046,33949020,0.024988282,0.061171703,-0.05702227
33969052,33969024,-0.108295865,-0.06320838,-0.0036394817
33993815,33993785,0.0087536685,0.029393751,-0.0089504095
34009628,34009601,0.020563437,-0.0058371867,-0.052854873
34029310,34029282,0.005805158,-0.060025122,0.024132969
34049721,34049695,0.05306465,-0.03639898,0.011518046
34069277,34069249,-0.007018403,-0.011907669,-0.012974486
34089646,34089613,0.019663656,0.055415284,0.041832082
34109056,34109027,0.04046327,-0.0002729413,-0.05768559
34133534,34133507,-0.013758189,-0.02885041,-0.03359215
34150032,34150005,-0.017344968,-0.02661717,0.039458632
34169967,34169939,-0.09407994,-0.07365019,-0.040769815
34189825,34189798,0.054429673,-0.01334476,-0.0018602009
34209821,34209794,0.015518268,0.034347385,0.033855326
34229265,34229235,-0.08221441,0.034990933,0.03447119
34249920,34249893,-0.05024548,-0.08921158,-0.0045581814
34269940,34269913,-0.004226816,0.015475889,-0.01643671
34289609,34289578,-0.0031735108,0.061876144,0.015243933
34309521,34309494,-0.010189577,0.031179357,0.07070627
34329613,34329586,0.086498536,0.05760464,-0.010394241
34349643,34349612,0.0066339616,-0.01126993,-0.008588572
34369037,34369008,0.029626856,-0.009472596,-0.0042297314
34389689,34389662,0.022564085,-0.0037784185,-0.005167809
34413948,34413920,0.027092882,-0.0325249,0.0478236
34429532,34429504,0.03653803,-0.022965979,0.02098189
34449748,34449721,-0.07591445,0.033848494,0.093111254
34473701,34473667,0.042674694,0.05493284,0.02363207
34489009,34488981,-0.04760442,0.01639574,0.07905649
34509828,34509800,-0.011800399,-0.023778163,0.09256319
34529144,34529117,0.044438437,-0.072071925,0.06236504
34553660,34553628,0.0032056305,0.034211814,0.03256805
34570023,34569995,0.022127781,-9.579584e-05,-0.0020128577
34589954,34589926,0.031176006,-0.044181027,-0.03330587
34613373,34613346,0.044878125,0.014544535,0.04803153
34630151,34630123,-0.021674436,-0.025429346,0.0629559
34649785,34649759,0.016008172,0.0425821,-0.020089189
34669874,34669846,-0.009693577,-0.02177972,-0.0323005
34693965,34693937,-0.022824714,0.007376786,0.01675917
34710756,34710728,0.09497586,-0.028071418,-0.021135237
34729636,34729603,0.03761468,-0.103098534,-0.0060304855
34749897,34749871,-0.05483468,0.0004989216,-0.011003821
34769374,34769346,-0.024888897,0.03580063,0.020217456
34789416,34789388,0.004642644,-0.030248683,0.021324232
34813144,34813117,-0.05242728,-0.0074214255,-0.00357694
34833700,34833672,0.015784085,0.054161895,-0.023193685
34850932,34850906,-0.012856495,0.010756511,-0.060728163
34869841,34869814,-0.00097063323,-0.018201264,0.03247046
34889748,34889721,0.0052075307,0.0002652998,-0.06796595
34909584,34909556,-0.029298129,-0.041178487,0.013186236
34929659,34929626,0.034759954,0.031068662,0.042147554
34949841,34949815,0.01762546,0.0017411401,0.06593269
34969749,34969719,-0.060417145,0.008752,0.015821159
34989676,34989648,0.02827162,-0.034147166,0.02151302
35009589,35009562,0.005834567,-0.06555755,0.0068592946
35033300,35033273,0.017935537,0.070389986,-0.043474544
35049983,35049955,0.026289534,-0.0058117313,-0.0027376262
35069848,35069821,-0.036653038,0.012067802,0.016950883
35089912,35089884,-0.078820586,-0.03666943,-0.061878797
35113775,35113747,0.022895873,0.07593861,0.021105712
35129398,35129367,-0.06649092,-0.024579968,-0.101581104
35149921,35149893,-0.00032912102,-0.013454927,-0.02256473
35169989,35169961,0.05234192,-0.031074911,0.014010348
35189705,35189677,0.05944773,-0.034954254,-0.044773355
35209392,35209365,0.029737132,-0.013793675,-0.033685867
35229986,35229959,0.016704721,0.0331119,-0.0011907833
35254139,35254112,0.0133303385,-0.04047263,-0.09083975
35270002,35269975,0.02947943,0.014825429,0.045944657
35289863,35289836,-0.02451363,0.0005264366,-0.022688027
35309667,35309640,0.023860747,0.050216217,0.041892644
35329641,35329608,0.03868876,-0.039921943,-0.018883059
35349783,35349755,0.0074732592,-0.009097484,0.042025838
35369218,35369190,-0.027287008,-0.033650145,-0.022435863
35394044,35394017,-0.0376239,-0.035095118,-0.039789483
35409694,35409667,-0.013750929,-0.02481139,-0.022147987
35429701,35429673,-0.00738254,-0.024120431,0.022449976
35453550,35453522,-0.016356135,-0.0063332915,-0.017766288
35469903,35469875,-0.023902413,0.021119535,0.015869662
35489622,35489594,-0.022636602,-0.008863903,0.014344878
35509651,35509619,0.031909935,-0.0024875952,-0.04372751
35533738,35533710,0.006633903,-0.028252818,0.11615117
35549710,35549684,0.0473495,0.004768572,0.053086217
35569494,35569466,0.019164627,-0.009301753,0.039146733
35593222,35593194,0.010363464,-0.0016670087,0.018175865
35609700,35609673,-0.041237056,-0.00081731007,0.06784646
35629722,35629695,-0.024444997,0.031100117,0.031397402
35649603,35649576,-0.0076748,0.008076724,0.07340845
35673234,35673207,-0.036190353,0.025975056,0.05396594
35689878,35689850,-0.10313531,0.015684409,-0.008688216
35709359,35709329,-0.051432278,-0.02264145,-0.02284209
35729686,35729659,0.004287702,0.009786483,0.023791108
35749982,35749955,-0.025765365,-0.019889347,0.034141384
35770008,35769980,0.029833052,0.06441931,-0.0632476
35789890,35789862,0.08697402,0.0021417956,-0.024130067
35814004,35813976,-0.021973077,0.023700394,0.05603289
35829478,35829451,0.0048558875,-0.058567543,0.022035372
35849628,35849601,0.085721575,-0.010345356,0.021166187
35873320,35873293,-0.015413094,0.043417152,0.024145495
35889695,35889667,-0.046352997,0.045559525,0.05887615
35909881,35909854,-0.02614506,0.037060115,-0.07753393
35929913,35929885,-0.00022291276,0.040223088,0.053409472
35953923,35953895,-0.009585986,-0.005503932,0.045533463
35969215,35969187,0.06820299,0.0337042,-0.06763847
35989796,35989768,-0.101538025,-0.00969056,0.036248013
36009890,36009863,0.00985343,0.032789014,-0.06760999
