timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
63455787,-0.018955424,-0.007101707,-0.010050591,0.0,0.999936,-0.009495233,-0.0035030146,-0.00505867,0.0,0.0,-0.61870724,0,0,0,0,0
63503718,-0.018158568,-0.0049927146,-0.01005059,0.0,0.99994296,-0.009091562,-0.0024505951,-0.0050477157,0.0,0.0,-0.6182639,0,0,0,0,0
63559691,-0.020711126,-0.008140923,-0.010050589,0.0,0.99992526,-0.010375614,-0.0040181424,-0.0050671124,0.0,0.0,-0.6165973,0,0,0,0,0
63611336,-0.019541956,-0.0060263774,-0.01005059,0.0,0.9999349,-0.009785797,-0.0029639017,-0.005054452,0.0,0.0,-0.6213661,0,0,0,0,0
63659524,-0.017267754,-0.010142404,-0.01005059,0.0,0.999937,-0.008659033,-0.0050275405,-0.005068805,0.0,0.0,-0.6186246,0,0,0,0,0
63711487,-0.015886635,-0.0091933105,-0.010050589,0.0,0.9999451,-0.007966148,-0.00455652,-0.005061574,0.0,0.0,-0.62133586,0,0,0,0,0
63759584,-0.011890489,-0.009524995,-0.01005059,0.0,0.9999582,-0.005968999,-0.0047324593,-0.005053442,0.0,0.0,-0.6142239,0,0,0,0,0
63803441,-0.011115137,-0.008847693,-0.010050589,0.0,0.99996203,-0.0055796467,-0.00439578,-0.005049732,0.0,0.0,-0.6060395,0,0,0,0,0
63855701,-0.0087275375,-0.0077671004,-0.010050591,0.0,0.99997026,-0.0043831826,-0.0038615253,-0.0050421357,0.0,0.0,-0.61376286,0,0,0,0,0
63907480,-0.010186807,-0.0076157833,-0.01005059,0.0,0.99996704,-0.005112416,-0.0037821897,-0.0050445674,0.0,0.0,-0.6215529,0,0,0,0,0
63963744,-0.0074988366,-0.009626185,-0.010050591,0.0,0.99996865,-0.0037735056,-0.0047941376,-0.005043227,0.0,0.0,-0.61172503,0,0,0,0,0
64011135,-0.011459616,-0.011422442,-0.010050589,0.0,0.99995446,-0.005758311,-0.0056822314,-0.0050578327,0.0,0.0,-0.62575907,0,0,0,0,0
64055015,-0.010175205,-0.010389898,-0.01005059,0.0,0.99996084,-0.0051135537,-0.0051692263,-0.0050515705,0.0,0.0,-0.6220427,0,0,0,0,0
64104183,-0.00644876,-0.007317377,-0.01005059,0.0,0.99997544,-0.003242698,-0.0036424117,-0.0050370106,0.0,0.0,-0.6108522,0,0,0,0,0
64155666,-0.010036486,-0.008741804,-0.01005059,0.0,0.99996513,-0.005040075,-0.0043455604,-0.005047097,0.0,0.0,-0.60598433,0,0,0,0,0
64211606,-0.01048849,-0.013216526,-0.01005059,0.0,0.9999516,-0.005277247,-0.0065816874,-0.00505975,0.0,0.0,-0.6071597,0,0,0,0,0
64251519,-0.0093542645,-0.01565212,-0.01005059,0.0,0.99994564,-0.0047162403,-0.0078022927,-0.005061668,0.0,0.0,-0.6053732,0,0,0,0,0
64303495,-0.014569719,-0.01589952,-0.010050591,0.0,0.99992895,-0.007324421,-0.007912758,-0.0050828927,0.0,0.0,-0.6008945,0,0,0,0,0
64359809,-0.012627119,-0.014913323,-0.01005059,0.0,0.9999394,-0.0063507333,-0.0074246232,-0.005072111,0.0,0.0,-0.6048525,0,0,0,0,0
64407770,-0.009353712,-0.016396431,-0.010050589,0.0,0.99994266,-0.0047178203,-0.00817443,-0.0050633904,0.0,0.0,-0.61118066,0,0,0,0,0
64455985,-0.009438543,-0.016090482,-0.01005059,0.0,0.9999437,-0.00475947,-0.0080212485,-0.005063022,0.0,0.0,-0.6134674,0,0,0,0,0
64508108,-0.0069004023,-0.0153776035,-0.010050589,0.0,0.9999517,-0.0034886862,-0.007671245,-0.0050516226,0.0,0.0,-0.614696,0,0,0,0,0
64555550,-0.004412789,-0.017113317,-0.01005059,0.0,0.99994826,-0.0022492828,-0.008545338,-0.0050439565,0.0,0.0,-0.61072683,0,0,0,0,0
64603553,-0.00484477,-0.01481095,-0.01005059,0.0,0.99995697,-0.0024594995,-0.0073931185,-0.0050430596,0.0,0.0,-0.6090869,0,0,0,0,0
64655451,-0.0035909296,-0.018341215,-0.01005059,0.0,0.9999436,-0.0018414496,-0.009161326,-0.0050415196,0.0,0.0,-0.61092114,0,0,0,0,0
64711568,-0.0059615467,-0.019167816,-0.01005059,0.0,0.9999369,-0.0030287555,-0.00956862,-0.0050535877,0.0,0.0,-0.61709255,0,0,0,0,0
64760915,-0.005663533,-0.01923009,-0.010050591,0.0,0.999937,-0.0028799134,-0.009600508,-0.005052249,0.0,0.0,-0.613135,0,0,0,0,0
64811764,-0.008851014,-0.022213226,-0.01005059,0.0,0.99991566,-0.0044809757,-0.011083897,-0.005074066,0.0,0.0,-0.61747545,0,0,0,0,0
64863529,-0.0049131373,-0.020346364,-0.01005059,0.0,0.99993247,-0.0025075302,-0.010160503,-0.00504999,0.0,0.0,-0.60953534,0,0,0,0,0
64911749,-0.007757757,-0.02027507,-0.010050589,0.0,0.9999283,-0.0039295633,-0.010117665,-0.0050642984,0.0,0.0,-0.611879,0,0,0,0,0
64959617,-0.004481786,-0.020944009,-0.01005059,0.0,0.9999299,-0.0022933632,-0.010460393,-0.005048452,0.0,0.0,-0.60732543,0,0,0,0,0
65011501,-0.008886553,-0.01975816,-0.01005059,0.0,0.9999285,-0.004492632,-0.009856368,-0.0050688735,0.0,0.0,-0.6140624,0,0,0,0,0
65060033,-0.007037486,-0.021611055,-0.01005059,0.0,0.99992263,-0.0035727846,-0.010787431,-0.00506297,0.0,0.0,-0.6089955,0,0,0,0,0
65107108,-0.0077643166,-0.022206312,-0.010050589,0.0,0.999918,-0.0039376547,-0.011083196,-0.005068029,0.0,0.0,-0.61246365,0,0,0,0,0
65156066,-0.0063804104,-0.02101232,-0.01005059,0.0,0.9999269,-0.0032427784,-0.010489749,-0.005058487,0.0,0.0,-0.6120238,0,0,0,0,0
65211485,-0.009908095,-0.018058827,-0.01005059,0.0,0.99993414,-0.0049991375,-0.009004171,-0.005069739,0.0,0.0,-0.6165578,0,0,0,0,0
65255668,-0.011053622,-0.02214421,-0.01005059,0.0,0.9999105,-0.005582012,-0.011043798,-0.00508608,0.0,0.0,-0.61867297,0,0,0,0,0
65303475,-0.01477599,-0.01869217,-0.01005059,0.0,0.9999161,-0.007434476,-0.009308451,-0.0050939634,0.0,0.0,-0.61461574,0,0,0,0,0
65363766,-0.013227784,-0.018760987,-0.010050589,0.0,0.9999212,-0.0066606062,-0.009346797,-0.005086982,0.0,0.0,-0.608493,0,0,0,0,0
65407680,-0.013303174,-0.016299745,-0.010050589,0.0,0.9999318,-0.006692187,-0.008116074,-0.0050792033,0.0,0.0,-0.61827534,0,0,0,0,0
65459666,-0.012042115,-0.016896198,-0.01005059,0.0,0.99993336,-0.0060631833,-0.008417482,-0.005075868,0.0,0.0,-0.6121236,0,0,0,0,0
65503383,-0.012169068,-0.015093169,-0.01005059,0.0,0.99994016,-0.006122169,-0.0075157024,-0.0050709546,0.0,0.0,-0.60740954,0,0,0,0,0
65563263,-0.014747956,-0.013740104,-0.010050589,0.0,0.99993634,-0.007408166,-0.006832669,-0.0050756764,0.0,0.0,-0.60840845,0,0,0,0,0
65607695,-0.015195855,-0.012752305,-0.010050589,0.0,0.99993795,-0.0076296446,-0.0063376646,-0.0050734705,0.0,0.0,-0.61387324,0,0,0,0,0
65659759,-0.010119893,-0.01190038,-0.010050589,0.0,0.9999567,-0.005089672,-0.0059245764,-0.0050552273,0.0,0.0,-0.6087068,0,0,0,0,0
65703627,-0.0112129655,-0.012364238,-0.010050589,0.0,0.9999524,-0.0056373426,-0.006153731,-0.005059758,0.0,0.0,-0.60895556,0,0,0,0,0
65755932,-0.010530801,-0.009211422,-0.010050589,0.0,0.99996275,-0.0052883984,-0.0045791133,-0.0050494014,0.0,0.0,-0.61297566,0,0,0,0,0
65807709,-0.010598828,-0.008182958,-0.01005059,0.0,0.99996483,-0.0053198384,-0.004064728,-0.005046843,0.0,0.0,-0.61611855,0,0,0,0,0
65859730,-0.009899615,-0.010972556,-0.01005059,0.0,0.99995995,-0.0049772197,-0.00546124,-0.0050522923,0.0,0.0,-0.6105825,0,0,0,0,0
65911859,-0.013220342,-0.009964774,-0.01005059,0.0,0.9999529,-0.006634995,-0.0049489774,-0.005058035,0.0,0.0,-0.6166939,0,0,0,0,0
65963334,-0.013247508,-0.008067005,-0.010050589,0.0,0.99995714,-0.0066438364,-0.004000067,-0.005051839,0.0,0.0,-0.6077955,0,0,0,0,0
66003621,-0.015438993,-0.00953466,-0.01005059,0.0,0.999946,-0.007743191,-0.0047283177,-0.005061867,0.0,0.0,-0.6085843,0,0,0,0,0
66063505,-0.013675893,-0.011263403,-0.01005059,0.0,0.99994797,-0.0068659983,-0.005597107,-0.005063585,0.0,0.0,-0.60619646,0,0,0,0,0
66103906,-0.01436236,-0.008233815,-0.011585887,0.0,0.9999488,-0.007204785,-0.0040751216,-0.005822276,0.0,0.0,-0.61134964,0,0,0,0,0
66159987,-0.015322319,-0.0073052333,-0.011585887,0.0,0.999947,-0.0076820645,-0.0036080605,-0.0058206855,0.0,0.0,-0.6095321,0,0,0,0,0
66203140,-0.016784346,-0.008471038,-0.0115858875,0.0,0.99993885,-0.008416393,-0.004186672,-0.0058281994,0.0,0.0,-0.60875213,0,0,0,0,0
66262995,-0.01616563,-0.008400381,-0.011585887,0.0,0.9999415,-0.008106851,-0.0041531487,-0.0058266195,0.0,0.0,-0.6104629,0,0,0,0,0
66311731,-0.017206956,-0.0095025925,-0.011585887,0.0,0.9999347,-0.008630653,-0.0047011846,-0.0058335075,0.0,0.0,-0.61802447,0,0,0,0,0
66351803,-0.017732628,-0.010395089,-0.011585887,0.0,0.99993014,-0.008896035,-0.005145869,-0.0058386866,0.0,0.0,-0.61706257,0,0,0,0,0
66411819,-0.01703474,-0.008059716,-0.011585887,0.0,0.9999386,-0.008540398,-0.0039802934,-0.005826977,0.0,0.0,-0.6175706,0,0,0,0,0
66459940,-0.015296934,-0.0055797445,-0.011585887,0.0,0.99995,-0.0076643955,-0.0027454337,-0.0058140573,0.0,0.0,-0.6129225,0,0,0,0,0
66511766,-0.018621933,-0.006349279,-0.011585887,0.0,0.9999347,-0.009329018,-0.0031205064,-0.0058221887,0.0,0.0,-0.6177917,0,0,0,0,0
66551287,-0.016866425,-0.0043498147,-0.011585887,0.0,0.99994516,-0.008445549,-0.00212594,-0.005811033,0.0,0.0,-0.6161705,0,0,0,0,0
66611950,-0.015416617,-0.0057394933,-0.011585887,0.0,0.9999493,-0.007724694,-0.002824956,-0.005814836,0.0,0.0,-0.6179383,0,0,0,0,0
66663550,-0.0137090795,-0.0043053925,-0.011585887,0.0,0.9999573,-0.0068668243,-0.0021129004,-0.0058075176,0.0,0.0,-0.6135386,0,0,0,0,0
66707107,-0.014884698,-0.005486715,-0.011585887,0.0,0.9999516,-0.0074580186,-0.00270012,-0.005813145,0.0,0.0,-0.62005043,0,0,0,0,0
66755731,-0.01730422,-0.006489422,-0.011585887,0.0,0.99994034,-0.008670607,-0.0031944097,-0.0058207368,0.0,0.0,-0.61425287,0,0,0,0,0
66803143,-0.016242564,-0.0076352125,-0.0115858875,0.0,0.9999428,-0.00814311,-0.0037703621,-0.005823681,0.0,0.0,-0.60181254,0,0,0,0,0
66859921,-0.014223855,-0.007895357,-0.011585887,0.0,0.99995,-0.007134561,-0.003906304,-0.005820795,0.0,0.0,-0.59129155,0,0,0,0,0
66911871,-0.01502784,-0.0101938145,-0.011585887,0.0,0.9999418,-0.00754315,-0.0050531286,-0.0058309687,0.0,0.0,-0.5863494,0,0,0,0,0
66963763,-0.015003099,-0.0077963024,-0.011585887,0.0,0.9999473,-0.007523877,-0.003854511,-0.0058219456,0.0,0.0,-0.5805373,0,0,0,0,0
67003672,-0.014172778,-0.0054268837,-0.011585887,0.0,0.99995434,-0.007101903,-0.0026722746,-0.0058119725,0.0,0.0,-0.576815,0,0,0,0,0
67052017,-0.011749367,-0.0048090075,-0.0115858875,0.0,0.999963,-0.0058884635,-0.0023703885,-0.00580692,0.0,0.0,-0.5762448,0,0,0,0,0
67103898,-0.014040205,-0.0045204996,-0.011585887,0.0,0.99995595,-0.0070330026,-0.002219488,-0.0058086207,0.0,0.0,-0.58317703,0,0,0,0,0
67159842,-0.011530571,-0.0056914845,-0.011585887,0.0,0.99996245,-0.005781618,-0.0028122459,-0.0058091977,0.0,0.0,-0.5911545,0,0,0,0,0
67211345,-0.010524271,-0.0014187482,-0.0115858875,0.0,0.99996907,-0.0052661314,-0.0006788694,-0.005796563,0.0,0.0,-0.59934586,0,0,0,0,0
67255951,-0.008323002,0.00032844723,-0.0115858875,0.0,0.9999745,-0.0041604675,0.00018832658,-0.0057921777,0.0,0.0,-0.59710246,0,0,0,0,0
67307640,-0.011367027,-0.00234499,-0.011585886,0.0,0.9999663,-0.005690175,-0.0011395322,-0.0057994775,0.0,0.0,-0.6016162,0,0,0,0,0
67355799,-0.008473736,-0.0035154617,-0.0115858875,0.0,0.9999727,-0.00424696,-0.0017331408,-0.005800298,0.0,0.0,-0.598937,0,0,0,0,0
67403541,-0.011776354,-0.0014509864,-0.011585887,0.0,0.9999656,-0.005892246,-0.00069135893,-0.005797081,0.0,0.0,-0.59447354,0,0,0,0,0
67455938,-0.012023906,-0.00092888373,-0.011585887,0.0,0.999965,-0.006014506,-0.00042959917,-0.005795598,0.0,0.0,-0.595684,0,0,0,0,0
67503680,-0.008950957,0.0013333198,-0.011585887,0.0,0.999973,-0.0044715255,0.00069256796,-0.0057898685,0.0,0.0,-0.5989035,0,0,0,0,0
67559718,-0.013139228,0.0020950725,-0.011585887,0.0,0.99996114,-0.006563385,0.0010855526,-0.0057859016,0.0,0.0,-0.59538966,0,0,0,0,0
67603549,-0.012683365,0.0017795061,-0.011585887,0.0,0.99996275,-0.006336377,0.00092645665,-0.005787151,0.0,0.0,-0.596239,0,0,0,0,0
67659829,-0.007801249,0.002113685,-0.0115858875,0.0,0.9999751,-0.0038944248,0.0010794123,-0.0057887426,0.0,0.0,-0.59316146,0,0,0,0,0
67711337,-0.007601508,0.0011072488,-0.011585887,0.0,0.99997586,-0.0037974736,0.00057562854,-0.005790765,0.0,0.0,-0.5980051,0,0,0,0,0
67755435,-0.006728998,0.0012997149,-0.011585887,0.0,0.99997735,-0.003360671,0.00066933304,-0.005790691,0.0,0.0,-0.596664,0,0,0,0,0
67811626,-0.0064588534,0.0034536656,-0.011585887,0.0,0.9999765,-0.0032193584,0.0017455018,-0.005787296,0.0,0.0,-0.59709716,0,0,0,0,0
67859397,-0.0035581572,0.0029458539,-0.011585887,0.0,0.99998057,-0.0017705135,0.0014832055,-0.005790276,0.0,0.0,-0.5941039,0,0,0,0,0
67911747,-0.008005604,-0.00021272249,-0.011585887,0.0,0.9999752,-0.00400334,-8.317079e-05,-0.00579329,0.0,0.0,-0.5988055,0,0,0,0,0
67955681,-0.0043537505,0.003293529,-0.0115858875,0.0,0.99997956,-0.0021672945,0.0016593426,-0.0057893055,0.0,0.0,-0.59582055,0,0,0,0,0
68003825,-0.005153275,0.0050180713,-0.011585887,0.0,0.9999768,-0.0025620488,0.0025239089,-0.005786409,0.0,0.0,-0.5942662,0,0,0,0,0
68055682,-0.00896024,0.0059655383,-0.011585887,0.0,0.9999688,-0.0044627306,0.0030086376,-0.0057794657,0.0,0.0,-0.5949518,0,0,0,0,0
68107764,-0.007903536,0.005694396,-0.0115858875,0.0,0.9999714,-0.003935182,0.0028700165,-0.0057815914,0.0,0.0,-0.5954809,0,0,0,0,0
68155844,-0.0055322847,0.0048615355,-0.011585887,0.0,0.9999765,-0.0027520033,0.0024467392,-0.005786148,0.0,0.0,-0.5964734,0,0,0,0,0
68211390,-0.007061637,0.0031774258,-0.011585887,0.0,0.9999758,-0.0035215442,0.0016091291,-0.0057872585,0.0,0.0,-0.60164636,0,0,0,0,0
68260035,-0.0077096256,0.0023263746,-0.0115858875,0.0,0.99997514,-0.0038479976,0.0011854894,-0.0057883817,0.0,0.0,-0.5965379,0,0,0,0,0
68312026,-0.0069397045,0.0039820215,-0.0115858875,0.0,0.99997526,-0.0034582466,0.0020110644,-0.005785957,0.0,0.0,-0.5979027,0,0,0,0,0
68359953,-0.008032866,0.0031965573,-0.011585887,0.0,0.99997395,-0.0040070913,0.001621505,-0.0057864385,0.0,0.0,-0.59395915,0,0,0,0,0
68407517,-0.010991477,0.0058652684,-0.011585887,0.0,0.9999639,-0.005478606,0.0029643725,-0.0057766824,0.0,0.0,-0.5956977,0,0,0,0,0
68456121,-0.01051701,0.0069927447,-0.011585887,0.0,0.9999634,-0.0052381065,0.0035267198,-0.0057744104,0.0,0.0,-0.5982081,0,0,0,0,0
68503978,-0.010705559,0.0039306963,-0.011585887,0.0,0.99996704,-0.0053412686,0.0019962937,-0.0057822973,0.0,0.0,-0.5939667,0,0,0,0,0
68559228,-0.009665428,0.0047258385,-0.011585887,0.0,0.9999688,-0.0048189126,0.0023908452,-0.0057814093,0.0,0.0,-0.6015799,0,0,0,0,0
68612070,-0.0074867024,0.008183874,-0.011585887,0.0,0.99996793,-0.0037195443,0.004113513,-0.005777505,0.0,0.0,-0.60121435,0,0,0,0,0
68659862,-0.0070542605,0.0049743424,-0.011585887,0.0,0.99997395,-0.0035126451,0.002507544,-0.0057840855,0.0,0.0,-0.598185,0,0,0,0,0
68704008,-0.007916029,0.0025685804,-0.011585887,0.0,0.9999746,-0.003950495,0.0013071866,-0.0057877777,0.0,0.0,-0.5953683,0,0,0,0,0
68755403,-0.0074912994,0.0073668365,-0.011585887,0.0,0.99996954,-0.003724215,0.0037050203,-0.005779035,0.0,0.0,-0.59619194,0,0,0,0,0
68807830,-0.010302941,0.005399492,-0.011585887,0.0,0.9999664,-0.0051357034,0.0027295034,-0.005778906,0.0,0.0,-0.598565,0,0,0,0,0
68855892,-0.0070899846,0.00756709,-0.011585887,0.0,0.99996984,-0.0035229824,0.0038039845,-0.005779421,0.0,0.0,-0.59674335,0,0,0,0,0
68912028,-0.009512165,0.003921478,-0.011585887,0.0,0.99997,-0.0047446173,0.0019882342,-0.00578351,0.0,0.0,-0.59700453,0,0,0,0,0
68963231,-0.007439442,0.0053123934,-0.011585887,0.0,0.9999728,-0.0037042499,0.0026776786,-0.005782971,0.0,0.0,-0.59420663,0,0,0,0,0
69011157,-0.007174613,0.0041172495,-0.011585886,0.0,0.9999747,-0.0035753055,0.0020793565,-0.0057854764,0.0,0.0,-0.597454,0,0,0,0,0
69063346,-0.009296198,0.0054161707,-0.011585887,0.0,0.9999688,-0.0046323,0.0027349333,-0.0057802405,0.0,0.0,-0.5988925,0,0,0,0,0
69111749,-0.0118994275,0.0055804895,-0.011585887,0.0,0.99996173,-0.005933393,0.0028246106,-0.005776186,0.0,0.0,-0.600681,0,0,0,0,0
69159850,-0.008731354,0.0066548027,-0.011585887,0.0,0.99996823,-0.0043462906,0.0033525978,-0.0057782982,0.0,0.0,-0.5971647,0,0,0,0,0
69212748,-0.011249768,0.008502361,-0.011585886,0.0,0.9999585,-0.0056000827,0.0042836135,-0.005768855,0.0,0.0,-0.59995544,0,0,0,0,0
69259795,-0.009977419,0.012992415,-0.011585887,0.0,0.9999499,-0.0049508694,0.0065248706,-0.0057603107,0.0,0.0,-0.5976686,0,0,0,0,0
69311927,-0.013099105,0.008233735,-0.011585886,0.0,0.99995345,-0.0065254923,0.004154639,-0.005765775,0.0,0.0,-0.59877926,0,0,0,0,0
69359673,-0.012781981,0.0077860593,-0.011585887,0.0,0.99995536,-0.00636824,0.0039298967,-0.00576787,0.0,0.0,-0.59817106,0,0,0,0,0
69412097,-0.013568294,0.010601372,-0.011585887,0.0,0.99994636,-0.00675318,0.0053397496,-0.005756737,0.0,0.0,-0.5998024,0,0,0,0,0
69459776,-0.011214185,0.010410486,-0.011585886,0.0,0.9999541,-0.005576741,0.005237531,-0.005763556,0.0,0.0,-0.5962759,0,0,0,0,0
69511283,-0.01629603,0.010133968,-0.0115858875,0.0,0.9999374,-0.008118333,0.0051139086,-0.0057513607,0.0,0.0,-0.60000026,0,0,0,0,0
69563030,-0.013243571,0.008248764,-0.011585887,0.0,0.999953,-0.006597678,0.00416257,-0.0057654255,0.0,0.0,-0.5995284,0,0,0,0,0
69612192,-0.013576877,0.0089357095,-0.011585887,0.0,0.9999504,-0.006762324,0.0045069857,-0.0057623913,0.0,0.0,-0.601204,0,0,0,0,0
69656191,-0.013061715,0.009410805,-0.011585887,0.0,0.99995095,-0.0065033725,0.0047430387,-0.005761994,0.0,0.0,-0.6024705,0,0,0,0,0
69712138,-0.014918455,0.010759829,-0.011585887,0.0,0.9999412,-0.0074277604,0.0054228585,-0.005752538,0.0,0.0,-0.604323,0,0,0,0,0
69755882,-0.0134565625,0.010765019,-0.011585887,0.0,0.9999463,-0.006696841,0.0054212473,-0.005756483,0.0,0.0,-0.6014316,0,0,0,0,0
69811834,-0.015047199,0.006954801,-0.0115858875,0.0,0.99994904,-0.0075032134,0.0035208196,-0.005766552,0.0,0.0,-0.60543215,0,0,0,0,0
69852736,-0.01778312,0.007875923,-0.0115858875,0.0,0.99993616,-0.008868414,0.0039892364,-0.0057576243,0.0,0.0,-0.60454196,0,0,0,0,0
69911731,-0.013825096,0.012839266,-0.011585887,0.0,0.99993896,-0.006875047,0.0064593703,-0.005748279,0.0,0.0,-0.6014022,0,0,0,0,0
69956132,-0.01740164,0.016734801,-0.011585887,0.0,0.9999108,-0.00865179,0.008417248,-0.005719689,0.0,0.0,-0.60204625,0,0,0,0,0
70008560,-0.01719631,0.017658966,-0.011585887,0.0,0.99990773,-0.008546424,0.008878699,-0.005716557,0.0,0.0,-0.6031759,0,0,0,0,0
70056035,-0.017752167,0.015428616,-0.011585887,0.0,0.99991447,-0.008830868,0.0077652144,-0.0057240413,0.0,0.0,-0.60176706,0,0,0,0,0
70107775,-0.019225916,0.013145812,-0.011585886,0.0,0.9999158,-0.009574367,0.0066281296,-0.005729336,0.0,0.0,-0.60221237,0,0,0,0,0
70159799,-0.021164002,0.012946784,-0.0115858875,0.0,0.99990666,-0.010543908,0.006534174,-0.0057239668,0.0,0.0,-0.6039417,0,0,0,0,0
70207214,-0.02311569,0.014888177,-0.011585887,0.0,0.9998892,-0.011513956,0.0075103487,-0.0057063308,0.0,0.0,-0.60612005,0,0,0,0,0
70263639,-0.025046838,0.015011614,-0.011585887,0.0,0.9998772,-0.012479053,0.007577565,-0.0056983,0.0,0.0,-0.6056528,0,0,0,0,0
70303715,-0.025157394,0.018348426,-0.011585886,0.0,0.9998627,-0.012524485,0.009246066,-0.0056768153,0.0,0.0,-0.6023956,0,0,0,0,0
70355982,-0.026845405,0.019771423,-0.011585886,0.0,0.9998451,-0.013364158,0.009962244,-0.0056594214,0.0,0.0,-0.6062734,0,0,0,0,0
70411983,-0.02669061,0.014950935,-0.011585886,0.0,0.9998668,-0.013301012,0.007551911,-0.0056924764,0.0,0.0,-0.60797346,0,0,0,0,0
70459890,-0.028940573,0.015252092,-0.011585886,0.0,0.9998501,-0.014424946,0.0077088657,-0.005681792,0.0,0.0,-0.6048381,0,0,0,0,0
70508006,-0.027586756,0.01592832,-0.011585887,0.0,0.999857,-0.013746141,0.008043083,-0.00568233,0.0,0.0,-0.60470253,0,0,0,0,0
70556179,-0.028028987,0.014870149,-0.011585887,0.0,0.99985796,-0.013970347,0.0075153317,-0.0056879893,0.0,0.0,-0.6064195,0,0,0,0,0
70603779,-0.02977966,0.017289119,-0.011585887,0.0,0.9998358,-0.014838402,0.0087295985,-0.0056633456,0.0,0.0,-0.5999042,0,0,0,0,0
70655810,-0.030136587,0.015964413,-0.011585887,0.0,0.99983853,-0.015020757,0.008068365,-0.0056717987,0.0,0.0,-0.6014437,0,0,0,0,0
70707760,-0.0319581,0.02100829,-0.011585887,0.0,0.9998014,-0.01591638,0.010594991,-0.0056240186,0.0,0.0,-0.6004966,0,0,0,0,0
70755680,-0.031961188,0.020074414,-0.011585887,0.0,0.9998061,-0.015920704,0.0101281535,-0.0056314915,0.0,0.0,-0.60238194,0,0,0,0,0
70807114,-0.031815976,0.018269135,-0.011585886,0.0,0.9998159,-0.015853476,0.009225275,-0.0056466344,0.0,0.0,-0.60112345,0,0,0,0,0
70856111,-0.034984507,0.020133223,-0.011585886,0.0,0.99978065,-0.017431874,0.010166053,-0.0056156586,0.0,0.0,-0.6029086,0,0,0,0,0
70907715,-0.03641344,0.017994741,-0.011585887,0.0,0.999778,-0.018152561,0.009101068,-0.005627918,0.0,0.0,-0.6004756,0,0,0,0,0
70956032,-0.03577653,0.020471264,-0.011585887,0.0,0.9997719,-0.017826792,0.010337258,-0.005608599,0.0,0.0,-0.6026193,0,0,0,0,0
71011402,-0.035482038,0.021450056,-0.0115858875,0.0,0.9997695,-0.01767665,0.010825715,-0.0056014103,0.0,0.0,-0.6050014,0,0,0,0,0
71055683,-0.036906797,0.019096887,-0.011585887,0.0,0.99976844,-0.018395897,0.009653401,-0.005615475,0.0,0.0,-0.60305786,0,0,0,0,0
71103706,-0.03834499,0.020297699,-0.011585887,0.0,0.99974906,-0.019111233,0.010257692,-0.0055969884,0.0,0.0,-0.606762,0,0,0,0,0
71160126,-0.039985187,0.020695735,-0.011585887,0.0,0.999731,-0.019929927,0.010461243,-0.0055845836,0.0,0.0,-0.6061796,0,0,0,0,0
